Period,Scenario,LoadLevel,mEUR
2030,sc01,01-18 18:00:00+01:00,5537577.606887683
2030,sc01,01-19 14:00:00+01:00,72445.71464285681
2030,sc01,01-26 02:00:00+01:00,2016788.3356907472
2030,sc01,01-28 13:00:00+01:00,4697366.402798519
2030,sc01,01-29 21:00:00+01:00,816196.0863363051
2030,sc01,02-04 07:00:00+01:00,4114092.8180972715
2030,sc01,02-16 17:00:00+01:00,1881586.9881040545
2030,sc01,02-18 02:00:00+01:00,5500929.249058714
2030,sc01,02-20 17:00:00+01:00,6901108.994527075
2030,sc01,02-20 22:00:00+01:00,2504098.702834512
2030,sc01,03-18 13:00:00+01:00,882209.7929064686
2030,sc01,03-19 01:00:00+01:00,37794.57681931747
2030,sc01,03-23 10:00:00+01:00,1754155.7798006951
2030,sc01,03-25 03:00:00+01:00,0.0
2030,sc01,03-27 07:00:00+01:00,1214908.1235801685
2030,sc01,03-31 21:00:00+02:00,3413445.2802273384
2030,sc01,04-14 13:00:00+02:00,816512.0995906439
2030,sc01,04-15 04:00:00+02:00,4291769.627488124
2030,sc01,04-17 09:00:00+02:00,436193.137689555
2030,sc01,04-18 14:00:00+02:00,3090249.5440370515
2030,sc01,04-26 19:00:00+02:00,10969511.515935604
2030,sc01,05-21 09:00:00+02:00,179076.50141354493
2030,sc01,06-08 23:00:00+02:00,933911.2237930961
2030,sc01,06-13 17:00:00+02:00,1528983.9096715795
2030,sc01,06-28 12:00:00+02:00,900544.8489673487
2030,sc01,07-01 18:00:00+02:00,750629.0790859285
2030,sc01,07-03 22:00:00+02:00,2639022.4137863214
2030,sc01,07-14 18:00:00+02:00,9343940.75259624
2030,sc01,07-18 14:00:00+02:00,900319.9658662175
2030,sc01,07-21 03:00:00+02:00,9246364.012402846
2030,sc01,07-24 13:00:00+02:00,1651922.1164081246
2030,sc01,07-29 08:00:00+02:00,542149.8254761584
2030,sc01,08-03 15:00:00+02:00,460289.5053316108
2030,sc01,08-14 08:00:00+02:00,716962.0474456294
2030,sc01,08-28 03:00:00+02:00,10444488.347384516
2030,sc01,08-29 10:00:00+02:00,3172078.6341154925
2030,sc01,09-03 20:00:00+02:00,2622063.8583197286
2030,sc01,09-14 03:00:00+02:00,226915.0855752333
2030,sc01,09-18 07:00:00+02:00,90724.68861560976
2030,sc01,09-23 20:00:00+02:00,9317341.706572542
2030,sc01,10-28 05:00:00+01:00,16665926.25962901
2030,sc01,10-31 18:00:00+01:00,51968729.88807158
2030,sc01,11-02 15:00:00+01:00,1641339.709350225
2030,sc01,11-11 13:00:00+01:00,3830076.9279644755
2030,sc01,11-12 18:00:00+01:00,18532031.451586112
2030,sc01,11-14 13:00:00+01:00,5949638.796861699
2030,sc01,11-18 12:00:00+01:00,642076.077571784
2030,sc01,11-20 06:00:00+01:00,527655.0742744578
2030,sc01,11-21 00:00:00+01:00,2291714.8727392196
2030,sc01,11-27 22:00:00+01:00,19126882.781953197
