,Weight
sti1,51
sti10,49
sti100,18
sti101,65
sti102,80
sti103,23
sti104,38
sti105,72
sti106,17
sti107,54
sti108,32
sti109,28
sti11,70
sti110,40
sti111,43
sti112,44
sti113,27
sti114,57
sti115,65
sti116,53
sti117,12
sti118,34
sti119,49
sti12,15
sti120,99
sti121,53
sti122,25
sti123,28
sti124,29
sti125,47
sti126,36
sti127,18
sti128,24
sti129,16
sti13,92
sti130,15
sti131,40
sti132,23
sti133,42
sti134,27
sti135,33
sti136,27
sti137,41
sti138,26
sti139,13
sti14,43
sti140,23
sti141,29
sti142,58
sti143,54
sti144,42
sti145,58
sti146,51
sti147,26
sti148,71
sti149,31
sti15,23
sti150,55
sti151,18
sti152,25
sti153,30
sti154,15
sti155,46
sti156,17
sti157,42
sti158,29
sti159,49
sti16,51
sti160,44
sti161,22
sti162,55
sti163,46
sti164,31
sti165,36
sti166,26
sti167,41
sti168,48
sti169,35
sti17,16
sti170,23
sti171,46
sti172,43
sti173,42
sti174,24
sti175,22
sti176,35
sti177,31
sti178,38
sti179,18
sti18,27
sti180,50
sti181,26
sti182,25
sti183,46
sti184,54
sti185,36
sti186,34
sti187,43
sti188,33
sti189,18
sti19,30
sti190,23
sti191,31
sti192,27
sti193,58
sti194,32
sti195,28
sti196,27
sti197,34
sti198,9
sti2,18
sti20,49
sti21,50
sti22,35
sti23,46
sti24,20
sti25,46
sti26,39
sti27,77
sti28,83
sti29,64
sti3,51
sti30,55
sti31,30
sti32,30
sti33,30
sti34,31
sti35,30
sti36,60
sti37,47
sti38,77
sti39,23
sti4,69
sti40,21
sti41,24
sti42,28
sti43,18
sti44,23
sti45,81
sti46,32
sti47,68
sti48,39
sti49,50
sti5,22
sti50,33
sti51,31
sti52,49
sti53,69
sti54,23
sti55,24
sti56,46
sti57,62
sti58,42
sti59,39
sti6,38
sti60,53
sti61,65
sti62,60
sti63,50
sti64,36
sti65,56
sti66,54
sti67,25
sti68,47
sti69,32
sti7,46
sti70,27
sti71,55
sti72,40
sti73,23
sti74,30
sti75,24
sti76,35
sti77,25
sti78,36
sti79,22
sti8,34
sti80,73
sti81,34
sti82,50
sti83,42
sti84,46
sti85,48
sti86,67
sti87,45
sti88,48
sti89,75
sti9,56
sti90,82
sti91,35
sti92,50
sti93,43
sti94,20
sti95,35
sti96,51
sti97,21
sti98,9
sti99,46
stn1,80
stn10,30
stn11,54
stn12,57
stn13,46
stn14,30
stn15,25
stn16,20
stn17,5
stn18,18
stn19,27
stn2,43
stn20,32
stn3,71
stn4,34
stn5,33
stn6,45
stn7,12
stn8,63
stn9,45
stp1,30
stp2,25
stp3,49
