Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-15 14:00:00+01:00,WT-Onshore,251.5851051539594
2030,sc01,01-15 14:00:00+01:00,Natural gas,183.08894853296474
2030,sc01,01-15 14:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-15 14:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-15 14:00:00+01:00,Battery,0.0
2030,sc01,01-15 14:00:00+01:00,Hydro,130.30344775455313
2030,sc01,01-15 14:00:00+01:00,SolarPV-Tracking,84.40248849091958
2030,sc01,01-15 14:00:00+01:00,Oil,5.38272
2030,sc01,01-15 14:00:00+01:00,Coal,0.0
2030,sc01,01-15 14:00:00+01:00,DG-BTM,24.066545642999998
2030,sc01,01-15 14:00:00+01:00,Geothermal,0.672
2030,sc01,01-15 14:00:00+01:00,Biomass,0.0
2030,sc01,01-15 14:00:00+01:00,SolarPV-NonTracking,59.8763889020071
2030,sc01,01-16 16:00:00+01:00,WT-Onshore,294.3156279688713
2030,sc01,01-16 16:00:00+01:00,Natural gas,377.963042904282
2030,sc01,01-16 16:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-16 16:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-16 16:00:00+01:00,Battery,0.0
2030,sc01,01-16 16:00:00+01:00,Hydro,213.69450559800003
2030,sc01,01-16 16:00:00+01:00,SolarPV-Tracking,57.57975170763001
2030,sc01,01-16 16:00:00+01:00,Oil,7.30512
2030,sc01,01-16 16:00:00+01:00,Coal,0.0
2030,sc01,01-16 16:00:00+01:00,DG-BTM,11.428330097249999
2030,sc01,01-16 16:00:00+01:00,Geothermal,0.912
2030,sc01,01-16 16:00:00+01:00,Biomass,0.0
2030,sc01,01-16 16:00:00+01:00,SolarPV-NonTracking,38.19627609888601
2030,sc01,01-16 20:00:00+01:00,WT-Onshore,272.3826868415443
2030,sc01,01-16 20:00:00+01:00,Natural gas,261.5089457780544
2030,sc01,01-16 20:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-16 20:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-16 20:00:00+01:00,Battery,0.0
2030,sc01,01-16 20:00:00+01:00,Hydro,130.00851605006036
2030,sc01,01-16 20:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-16 20:00:00+01:00,Oil,5.25456
2030,sc01,01-16 20:00:00+01:00,Coal,0.0
2030,sc01,01-16 20:00:00+01:00,DG-BTM,0.0
2030,sc01,01-16 20:00:00+01:00,Geothermal,0.656
2030,sc01,01-16 20:00:00+01:00,Biomass,0.0
2030,sc01,01-16 20:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-22 05:00:00+01:00,WT-Onshore,133.99640615939683
2030,sc01,01-22 05:00:00+01:00,Natural gas,188.62654044276587
2030,sc01,01-22 05:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-22 05:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-22 05:00:00+01:00,Battery,0.0
2030,sc01,01-22 05:00:00+01:00,Hydro,112.41377511242652
2030,sc01,01-22 05:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-22 05:00:00+01:00,Oil,4.7419199999999995
2030,sc01,01-22 05:00:00+01:00,Coal,0.0
2030,sc01,01-22 05:00:00+01:00,DG-BTM,0.0
2030,sc01,01-22 05:00:00+01:00,Geothermal,0.592
2030,sc01,01-22 05:00:00+01:00,Biomass,0.0
2030,sc01,01-22 05:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-25 15:00:00+01:00,WT-Onshore,316.4377496818685
2030,sc01,01-25 15:00:00+01:00,Natural gas,299.77164316411756
2030,sc01,01-25 15:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-25 15:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-25 15:00:00+01:00,Battery,0.0
2030,sc01,01-25 15:00:00+01:00,Hydro,225.65460439465232
2030,sc01,01-25 15:00:00+01:00,SolarPV-Tracking,145.96720648747026
2030,sc01,01-25 15:00:00+01:00,Oil,7.94592
2030,sc01,01-25 15:00:00+01:00,Coal,0.0
2030,sc01,01-25 15:00:00+01:00,DG-BTM,36.65185032998
2030,sc01,01-25 15:00:00+01:00,Geothermal,0.992
2030,sc01,01-25 15:00:00+01:00,Biomass,0.0
2030,sc01,01-25 15:00:00+01:00,SolarPV-NonTracking,61.81176527738897
2030,sc01,01-28 19:00:00+01:00,WT-Onshore,239.53883658690003
2030,sc01,01-28 19:00:00+01:00,Natural gas,358.5514264535591
2030,sc01,01-28 19:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-28 19:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-28 19:00:00+01:00,Battery,0.0
2030,sc01,01-28 19:00:00+01:00,Hydro,178.63069946398804
2030,sc01,01-28 19:00:00+01:00,SolarPV-Tracking,1.11787362162
2030,sc01,01-28 19:00:00+01:00,Oil,5.89536
2030,sc01,01-28 19:00:00+01:00,Coal,0.0
2030,sc01,01-28 19:00:00+01:00,DG-BTM,0.47647448967999995
2030,sc01,01-28 19:00:00+01:00,Geothermal,0.736
2030,sc01,01-28 19:00:00+01:00,Biomass,0.0
2030,sc01,01-28 19:00:00+01:00,SolarPV-NonTracking,3.2782792456119996
2030,sc01,01-28 22:00:00+01:00,WT-Onshore,422.3739253639472
2030,sc01,01-28 22:00:00+01:00,Natural gas,550.0246675382045
2030,sc01,01-28 22:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-28 22:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-28 22:00:00+01:00,Battery,0.0
2030,sc01,01-28 22:00:00+01:00,Hydro,302.14686911836293
2030,sc01,01-28 22:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-28 22:00:00+01:00,Oil,11.79072
2030,sc01,01-28 22:00:00+01:00,Coal,0.0
2030,sc01,01-28 22:00:00+01:00,DG-BTM,0.0
2030,sc01,01-28 22:00:00+01:00,Geothermal,1.472
2030,sc01,01-28 22:00:00+01:00,Biomass,0.0
2030,sc01,01-28 22:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-29 03:00:00+01:00,WT-Onshore,365.7243764810812
2030,sc01,01-29 03:00:00+01:00,Natural gas,316.4951208147906
2030,sc01,01-29 03:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-29 03:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-29 03:00:00+01:00,Battery,0.0
2030,sc01,01-29 03:00:00+01:00,Hydro,384.82159107291085
2030,sc01,01-29 03:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-29 03:00:00+01:00,Oil,0.0
2030,sc01,01-29 03:00:00+01:00,Coal,0.0
2030,sc01,01-29 03:00:00+01:00,DG-BTM,0.0
2030,sc01,01-29 03:00:00+01:00,Geothermal,1.712
2030,sc01,01-29 03:00:00+01:00,Biomass,0.0
2030,sc01,01-29 03:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-29 12:00:00+01:00,WT-Onshore,236.58328592849787
2030,sc01,01-29 12:00:00+01:00,Natural gas,372.61665254058806
2030,sc01,01-29 12:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-29 12:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-29 12:00:00+01:00,Battery,0.0
2030,sc01,01-29 12:00:00+01:00,Hydro,218.5432810837752
2030,sc01,01-29 12:00:00+01:00,SolarPV-Tracking,121.9044856015121
2030,sc01,01-29 12:00:00+01:00,Oil,7.43328
2030,sc01,01-29 12:00:00+01:00,Coal,0.0
2030,sc01,01-29 12:00:00+01:00,DG-BTM,18.131877593600002
2030,sc01,01-29 12:00:00+01:00,Geothermal,0.928
2030,sc01,01-29 12:00:00+01:00,Biomass,0.0
2030,sc01,01-29 12:00:00+01:00,SolarPV-NonTracking,83.08664865684402
2030,sc01,01-29 17:00:00+01:00,WT-Onshore,171.03766200166802
2030,sc01,01-29 17:00:00+01:00,Natural gas,369.96619993943017
2030,sc01,01-29 17:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-29 17:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-29 17:00:00+01:00,Battery,0.0
2030,sc01,01-29 17:00:00+01:00,Hydro,194.87835046556057
2030,sc01,01-29 17:00:00+01:00,SolarPV-Tracking,17.375169884336
2030,sc01,01-29 17:00:00+01:00,Oil,5.63904
2030,sc01,01-29 17:00:00+01:00,Coal,0.0
2030,sc01,01-29 17:00:00+01:00,DG-BTM,2.7631597104320003
2030,sc01,01-29 17:00:00+01:00,Geothermal,0.704
2030,sc01,01-29 17:00:00+01:00,Biomass,0.0
2030,sc01,01-29 17:00:00+01:00,SolarPV-NonTracking,15.066678227348001
2030,sc01,02-05 02:00:00+01:00,WT-Onshore,263.82449562225537
2030,sc01,02-05 02:00:00+01:00,Natural gas,171.5919224660626
2030,sc01,02-05 02:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-05 02:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-05 02:00:00+01:00,Battery,0.0
2030,sc01,02-05 02:00:00+01:00,Hydro,189.12588291907
2030,sc01,02-05 02:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,02-05 02:00:00+01:00,Oil,0.0
2030,sc01,02-05 02:00:00+01:00,Coal,0.0
2030,sc01,02-05 02:00:00+01:00,DG-BTM,0.0
2030,sc01,02-05 02:00:00+01:00,Geothermal,0.992
2030,sc01,02-05 02:00:00+01:00,Biomass,0.0
2030,sc01,02-05 02:00:00+01:00,SolarPV-NonTracking,0.0
