,Weight
sti1,53
sti10,2
sti100,1
sti101,92
sti102,13
sti103,6
sti104,7
sti105,5
sti106,42
sti107,89
sti108,5
sti109,6
sti11,9
sti110,13
sti111,7
sti112,4
sti113,7
sti114,50
sti115,2
sti116,6
sti117,9
sti118,9
sti119,53
sti12,58
sti120,11
sti121,12
sti122,14
sti123,136
sti124,9
sti125,6
sti126,65
sti127,16
sti128,8
sti129,2
sti13,50
sti130,34
sti131,10
sti132,7
sti133,6
sti134,11
sti135,45
sti136,7
sti137,4
sti138,7
sti139,4
sti14,7
sti140,72
sti141,11
sti142,10
sti143,35
sti144,15
sti145,13
sti146,7
sti147,108
sti148,11
sti149,5
sti15,5
sti150,12
sti151,4
sti152,13
sti153,12
sti154,14
sti155,11
sti156,12
sti157,9
sti158,66
sti159,8
sti16,7
sti160,6
sti161,12
sti162,56
sti163,72
sti164,13
sti165,14
sti166,9
sti167,10
sti168,48
sti169,9
sti17,10
sti170,10
sti171,5
sti172,1
sti173,2
sti174,57
sti175,17
sti176,89
sti177,6
sti178,65
sti179,5
sti18,79
sti180,41
sti181,4
sti182,8
sti183,40
sti184,5
sti185,14
sti186,7
sti187,9
sti188,74
sti189,30
sti19,6
sti190,55
sti191,6
sti192,17
sti193,74
sti194,4
sti195,78
sti196,12
sti197,5
sti198,7
sti199,8
sti2,84
sti20,5
sti200,8
sti201,5
sti202,56
sti203,4
sti204,1
sti205,5
sti206,7
sti207,6
sti208,14
sti209,9
sti21,3
sti210,56
sti211,11
sti212,3
sti213,13
sti214,41
sti215,11
sti216,28
sti217,76
sti218,9
sti219,13
sti22,10
sti220,2
sti221,4
sti222,72
sti223,12
sti224,82
sti225,65
sti226,7
sti227,5
sti228,5
sti229,50
sti23,13
sti230,10
sti231,5
sti232,3
sti233,14
sti234,7
sti235,8
sti236,13
sti237,57
sti238,57
sti239,2
sti24,9
sti240,24
sti241,8
sti242,30
sti243,74
sti244,12
sti245,74
sti246,11
sti247,3
sti248,56
sti249,11
sti25,49
sti250,6
sti251,10
sti252,104
sti253,52
sti254,5
sti255,11
sti256,96
sti257,8
sti258,62
sti259,8
sti26,54
sti260,77
sti261,4
sti262,85
sti263,14
sti264,8
sti265,1
sti266,26
sti267,5
sti268,10
sti269,34
sti27,43
sti270,6
sti271,5
sti272,6
sti273,50
sti274,6
sti275,7
sti276,6
sti277,15
sti278,4
sti279,5
sti28,11
sti280,33
sti281,12
sti282,14
sti283,8
sti284,4
sti285,7
sti286,1
sti287,12
sti288,8
sti289,4
sti29,3
sti290,8
sti291,11
sti292,65
sti293,38
sti294,4
sti295,7
sti296,7
sti297,8
sti298,5
sti299,5
sti3,1
sti30,7
sti300,25
sti301,6
sti302,87
sti303,5
sti304,7
sti305,64
sti306,58
sti307,44
sti308,6
sti309,71
sti31,10
sti310,14
sti311,11
sti312,11
sti313,2
sti314,9
sti315,3
sti316,8
sti317,1
sti318,6
sti319,3
sti32,8
sti320,6
sti321,7
sti322,16
sti323,5
sti324,51
sti325,5
sti326,9
sti327,4
sti328,7
sti329,6
sti33,89
sti330,8
sti331,1
sti332,7
sti333,2
sti334,7
sti335,10
sti336,65
sti337,64
sti338,73
sti339,9
sti34,11
sti340,9
sti341,2
sti342,84
sti343,6
sti344,7
sti345,3
sti346,41
sti347,52
sti348,11
sti349,3
sti35,11
sti350,4
sti351,6
sti352,10
sti353,1
sti354,6
sti355,8
sti356,58
sti357,10
sti358,5
sti359,4
sti36,10
sti360,8
sti361,7
sti362,8
sti363,24
sti364,88
sti365,5
sti366,8
sti367,4
sti368,4
sti369,7
sti37,4
sti370,4
sti371,22
sti372,9
sti373,4
sti374,67
sti375,2
sti376,3
sti377,6
sti378,6
sti379,3
sti38,12
sti380,32
sti381,11
sti382,36
sti383,4
sti384,5
sti385,9
sti386,35
sti387,44
sti388,53
sti389,83
sti39,6
sti390,27
sti391,2
sti392,47
sti393,62
sti394,8
sti395,5
sti396,47
sti397,4
sti398,63
sti399,77
sti4,8
sti40,52
sti400,5
sti41,92
sti42,6
sti43,4
sti44,10
sti45,10
sti46,45
sti47,6
sti48,8
sti49,17
sti5,14
sti50,6
sti51,18
sti52,11
sti53,8
sti54,8
sti55,11
sti56,70
sti57,89
sti58,45
sti59,67
sti6,38
sti60,36
sti61,6
sti62,8
sti63,10
sti64,3
sti65,5
sti66,5
sti67,3
sti68,8
sti69,76
sti7,50
sti70,5
sti71,10
sti72,8
sti73,13
sti74,4
sti75,64
sti76,12
sti77,2
sti78,41
sti79,9
sti8,9
sti80,6
sti81,13
sti82,1
sti83,74
sti84,8
sti85,7
sti86,22
sti87,82
sti88,49
sti89,7
sti9,3
sti90,9
sti91,12
sti92,6
sti93,5
sti94,5
sti95,9
sti96,12
sti97,10
sti98,92
sti99,6
