,Weight
sti1,21
sti10,19
sti100,31
sti101,32
sti102,49
sti103,56
sti104,22
sti105,27
sti106,26
sti107,19
sti108,21
sti109,48
sti11,34
sti110,34
sti111,11
sti112,16
sti113,33
sti114,18
sti115,40
sti116,23
sti117,38
sti118,26
sti119,26
sti12,21
sti120,16
sti121,35
sti122,9
sti123,36
sti124,29
sti125,13
sti126,27
sti127,13
sti128,17
sti129,22
sti13,38
sti130,21
sti131,27
sti132,21
sti133,32
sti134,56
sti135,12
sti136,30
sti137,41
sti138,9
sti139,28
sti14,27
sti140,26
sti141,6
sti142,13
sti143,16
sti144,33
sti145,26
sti146,43
sti147,14
sti148,31
sti149,13
sti15,27
sti150,18
sti151,20
sti152,36
sti153,18
sti154,16
sti155,50
sti156,26
sti157,21
sti158,11
sti159,14
sti16,21
sti160,14
sti161,31
sti162,17
sti163,15
sti164,27
sti165,19
sti166,16
sti167,22
sti168,54
sti169,23
sti17,12
sti170,29
sti171,37
sti172,11
sti173,26
sti174,34
sti175,52
sti176,31
sti177,27
sti178,33
sti179,27
sti18,30
sti180,26
sti181,15
sti182,23
sti183,8
sti184,25
sti185,12
sti186,34
sti187,25
sti188,11
sti189,15
sti19,18
sti190,23
sti191,9
sti192,28
sti193,25
sti194,9
sti195,25
sti196,6
sti197,26
sti198,26
sti199,46
sti2,44
sti20,26
sti200,14
sti201,28
sti202,13
sti203,35
sti204,13
sti205,34
sti206,11
sti207,31
sti208,29
sti209,21
sti21,41
sti210,25
sti211,28
sti212,20
sti213,7
sti214,21
sti215,38
sti216,18
sti217,27
sti218,22
sti219,20
sti22,39
sti220,18
sti221,25
sti222,8
sti223,8
sti224,15
sti225,34
sti226,32
sti227,13
sti228,20
sti229,16
sti23,24
sti230,21
sti231,26
sti232,11
sti233,27
sti234,22
sti235,21
sti236,26
sti237,36
sti238,25
sti239,14
sti24,15
sti240,15
sti241,28
sti242,13
sti243,9
sti244,36
sti245,22
sti246,16
sti247,12
sti248,25
sti249,29
sti25,37
sti250,29
sti251,27
sti252,19
sti253,17
sti254,7
sti255,13
sti256,11
sti257,21
sti258,14
sti259,23
sti26,7
sti260,21
sti261,13
sti262,30
sti263,23
sti264,18
sti265,22
sti266,20
sti267,25
sti268,34
sti269,10
sti27,33
sti270,9
sti271,11
sti272,29
sti273,13
sti274,33
sti275,18
sti276,20
sti277,27
sti278,20
sti279,13
sti28,27
sti280,25
sti281,37
sti282,20
sti283,15
sti284,11
sti285,18
sti286,37
sti287,10
sti288,14
sti289,43
sti29,39
sti290,33
sti291,27
sti292,12
sti293,10
sti294,25
sti295,15
sti296,24
sti297,11
sti298,23
sti299,22
sti3,29
sti30,23
sti300,15
sti301,25
sti302,15
sti303,38
sti304,16
sti305,25
sti306,18
sti307,23
sti308,14
sti309,13
sti31,21
sti310,18
sti311,20
sti312,46
sti313,16
sti314,26
sti315,18
sti316,15
sti317,28
sti318,14
sti319,9
sti32,67
sti320,22
sti321,7
sti322,9
sti323,21
sti324,13
sti325,14
sti326,11
sti327,16
sti328,11
sti329,8
sti33,44
sti330,12
sti331,46
sti332,36
sti333,27
sti34,18
sti35,21
sti36,13
sti37,16
sti38,22
sti39,51
sti4,20
sti40,7
sti41,26
sti42,18
sti43,39
sti44,44
sti45,33
sti46,22
sti47,20
sti48,36
sti49,18
sti5,18
sti50,9
sti51,20
sti52,26
sti53,24
sti54,24
sti55,43
sti56,19
sti57,23
sti58,17
sti59,43
sti6,18
sti60,17
sti61,7
sti62,15
sti63,31
sti64,25
sti65,23
sti66,44
sti67,39
sti68,23
sti69,24
sti7,39
sti70,24
sti71,22
sti72,27
sti73,14
sti74,15
sti75,24
sti76,55
sti77,24
sti78,29
sti79,38
sti8,23
sti80,30
sti81,20
sti82,13
sti83,31
sti84,39
sti85,19
sti86,32
sti87,25
sti88,25
sti89,23
sti9,43
sti90,34
sti91,10
sti92,34
sti93,30
sti94,18
sti95,13
sti96,13
sti97,19
sti98,37
sti99,12
stn1,32
stn10,40
stn11,39
stn12,20
stn13,20
stn14,29
stn15,6
stn16,7
stn17,17
stn18,22
stn19,29
stn2,37
stn20,32
stn21,24
stn22,22
stn23,33
stn24,7
stn25,27
stn26,8
stn27,11
stn28,20
stn29,20
stn3,22
stn30,28
stn31,16
stn32,21
stn33,6
stn4,20
stn5,47
stn6,9
stn7,28
stn8,43
stn9,28
stp1,16
stp2,41
stp3,15
stp4,29
stp5,3
