,Weight
sti1,13
sti10,19
sti100,22
sti101,15
sti102,30
sti103,37
sti104,2
sti105,21
sti106,25
sti107,43
sti108,34
sti109,15
sti11,26
sti110,13
sti111,18
sti112,34
sti113,37
sti114,8
sti115,16
sti116,22
sti117,26
sti118,16
sti119,35
sti12,18
sti120,18
sti121,21
sti122,13
sti123,6
sti124,12
sti125,24
sti126,16
sti127,27
sti128,21
sti129,26
sti13,23
sti130,25
sti131,16
sti132,13
sti133,17
sti134,13
sti135,4
sti136,17
sti137,9
sti138,36
sti139,23
sti14,30
sti140,27
sti141,10
sti142,31
sti143,28
sti144,15
sti145,31
sti146,14
sti147,14
sti148,26
sti149,20
sti15,15
sti150,32
sti151,20
sti152,16
sti153,32
sti154,10
sti155,6
sti156,7
sti157,20
sti158,20
sti159,25
sti16,28
sti160,26
sti161,9
sti162,14
sti163,13
sti164,14
sti165,13
sti166,25
sti167,50
sti168,15
sti169,26
sti17,14
sti170,28
sti171,23
sti172,19
sti173,18
sti174,20
sti175,15
sti176,46
sti177,20
sti178,23
sti179,27
sti18,5
sti180,8
sti181,18
sti182,23
sti183,19
sti184,12
sti185,17
sti186,8
sti187,18
sti188,9
sti189,26
sti19,25
sti190,15
sti191,17
sti192,16
sti193,22
sti194,19
sti195,35
sti196,9
sti197,21
sti198,18
sti199,17
sti2,26
sti20,41
sti200,18
sti201,17
sti202,20
sti203,12
sti204,29
sti205,31
sti206,8
sti207,20
sti208,19
sti209,18
sti21,31
sti210,16
sti211,12
sti212,26
sti213,36
sti214,19
sti215,12
sti216,13
sti217,8
sti218,12
sti219,11
sti22,17
sti220,13
sti221,13
sti222,17
sti223,19
sti224,5
sti225,14
sti226,25
sti227,22
sti228,30
sti229,14
sti23,26
sti230,14
sti231,14
sti232,15
sti233,30
sti234,15
sti235,28
sti236,27
sti237,21
sti238,6
sti239,34
sti24,11
sti240,20
sti241,19
sti242,23
sti243,27
sti244,32
sti245,28
sti246,14
sti247,35
sti248,12
sti249,25
sti25,13
sti250,15
sti251,23
sti252,28
sti253,14
sti254,7
sti255,7
sti256,8
sti257,29
sti258,28
sti259,11
sti26,34
sti260,21
sti261,18
sti262,23
sti263,10
sti264,30
sti265,26
sti266,40
sti267,12
sti268,9
sti269,8
sti27,32
sti270,27
sti271,12
sti272,28
sti273,19
sti274,30
sti275,8
sti276,6
sti277,7
sti278,27
sti279,6
sti28,23
sti280,20
sti281,18
sti282,23
sti283,24
sti284,16
sti285,12
sti286,10
sti287,28
sti288,13
sti289,11
sti29,17
sti290,13
sti291,9
sti292,12
sti293,11
sti294,20
sti295,15
sti296,23
sti297,17
sti298,19
sti299,14
sti3,8
sti30,18
sti300,12
sti301,31
sti302,18
sti303,20
sti304,12
sti305,16
sti306,5
sti307,18
sti308,20
sti309,17
sti31,13
sti310,17
sti311,7
sti312,10
sti313,18
sti314,25
sti315,9
sti316,27
sti317,14
sti318,14
sti319,8
sti32,39
sti320,17
sti321,19
sti322,5
sti323,12
sti324,14
sti325,12
sti326,11
sti327,14
sti328,33
sti329,40
sti33,18
sti330,16
sti331,10
sti332,11
sti333,12
sti334,17
sti335,23
sti336,19
sti337,9
sti338,17
sti339,17
sti34,11
sti340,37
sti341,15
sti342,10
sti343,9
sti344,13
sti345,26
sti346,19
sti347,27
sti348,13
sti349,24
sti35,19
sti350,19
sti351,38
sti352,12
sti353,12
sti354,14
sti355,7
sti356,15
sti357,10
sti358,15
sti359,6
sti36,16
sti360,21
sti361,20
sti362,21
sti363,19
sti364,15
sti365,10
sti366,12
sti367,20
sti368,11
sti369,42
sti37,25
sti370,27
sti371,13
sti372,20
sti373,10
sti374,11
sti375,31
sti376,14
sti377,14
sti378,18
sti379,16
sti38,12
sti380,6
sti381,5
sti382,12
sti383,8
sti384,11
sti385,16
sti386,23
sti387,21
sti388,12
sti389,11
sti39,19
sti390,30
sti391,18
sti392,15
sti393,24
sti394,11
sti395,5
sti396,15
sti397,17
sti398,14
sti399,10
sti4,27
sti40,50
sti400,8
sti401,8
sti402,10
sti403,23
sti404,5
sti405,5
sti406,12
sti407,12
sti408,7
sti409,9
sti41,24
sti410,10
sti411,10
sti412,25
sti413,32
sti414,14
sti415,10
sti416,9
sti417,11
sti418,7
sti419,21
sti42,17
sti420,9
sti421,15
sti422,9
sti423,21
sti43,19
sti44,11
sti45,8
sti46,18
sti47,29
sti48,20
sti49,13
sti5,30
sti50,17
sti51,13
sti52,57
sti53,20
sti54,25
sti55,17
sti56,31
sti57,25
sti58,20
sti59,18
sti6,17
sti60,23
sti61,53
sti62,29
sti63,14
sti64,22
sti65,9
sti66,23
sti67,15
sti68,21
sti69,22
sti7,17
sti70,15
sti71,25
sti72,7
sti73,15
sti74,18
sti75,15
sti76,22
sti77,17
sti78,30
sti79,14
sti8,14
sti80,20
sti81,12
sti82,19
sti83,37
sti84,20
sti85,33
sti86,31
sti87,21
sti88,29
sti89,7
sti9,21
sti90,29
sti91,13
sti92,14
sti93,7
sti94,18
sti95,18
sti96,20
sti97,10
sti98,28
sti99,12
stn1,32
stn10,20
stn11,35
stn12,10
stn13,22
stn14,24
stn15,5
stn16,7
stn17,24
stn18,7
stn19,14
stn2,33
stn20,29
stn21,23
stn22,18
stn23,6
stn24,16
stn25,31
stn26,29
stn27,16
stn28,12
stn29,7
stn3,7
stn30,22
stn31,26
stn32,27
stn33,24
stn34,18
stn35,4
stn36,9
stn37,16
stn38,14
stn39,7
stn4,11
stn40,10
stn41,23
stn42,10
stn5,17
stn6,23
stn7,19
stn8,15
stn9,48
stp1,31
stp2,15
stp3,9
stp4,3
stp5,26
stp6,20
