,Weight
sti1,10
sti10,23
sti100,24
sti101,22
sti102,16
sti103,14
sti104,14
sti105,26
sti106,20
sti107,19
sti108,21
sti109,17
sti11,28
sti110,13
sti111,21
sti112,17
sti113,12
sti114,6
sti115,14
sti116,22
sti117,34
sti118,20
sti119,16
sti12,19
sti120,20
sti121,18
sti122,24
sti123,24
sti124,19
sti125,11
sti126,14
sti127,17
sti128,12
sti129,28
sti13,15
sti130,21
sti131,20
sti132,15
sti133,17
sti134,20
sti135,47
sti136,23
sti137,56
sti138,22
sti139,31
sti14,40
sti140,15
sti141,16
sti142,10
sti143,26
sti144,22
sti145,22
sti146,11
sti147,27
sti148,12
sti149,16
sti15,42
sti150,7
sti151,19
sti152,15
sti153,20
sti154,9
sti155,24
sti156,16
sti157,15
sti158,31
sti159,28
sti16,16
sti160,13
sti161,28
sti162,7
sti163,5
sti164,14
sti165,18
sti166,26
sti167,9
sti168,30
sti169,21
sti17,16
sti170,16
sti171,15
sti172,30
sti173,18
sti174,5
sti175,18
sti176,36
sti177,21
sti178,13
sti179,26
sti18,10
sti180,12
sti181,6
sti182,31
sti183,32
sti184,26
sti185,32
sti186,15
sti187,28
sti188,25
sti189,8
sti19,31
sti190,11
sti191,7
sti192,14
sti193,24
sti194,16
sti195,26
sti196,12
sti197,17
sti198,8
sti199,19
sti2,18
sti20,22
sti200,34
sti201,10
sti202,23
sti203,10
sti204,20
sti205,13
sti206,31
sti207,8
sti208,47
sti209,12
sti21,14
sti210,24
sti211,24
sti212,7
sti213,7
sti214,13
sti215,8
sti216,24
sti217,16
sti218,20
sti219,16
sti22,23
sti220,16
sti221,14
sti222,29
sti223,16
sti224,23
sti225,15
sti226,13
sti227,14
sti228,7
sti229,16
sti23,23
sti230,25
sti231,10
sti232,15
sti233,8
sti234,22
sti235,15
sti236,13
sti237,17
sti238,9
sti239,17
sti24,20
sti240,21
sti241,10
sti242,21
sti243,24
sti244,20
sti245,19
sti246,45
sti247,31
sti248,18
sti249,31
sti25,13
sti250,33
sti251,16
sti252,21
sti253,33
sti254,21
sti255,18
sti256,10
sti257,32
sti258,13
sti259,28
sti26,17
sti260,10
sti261,22
sti262,16
sti263,25
sti264,21
sti265,16
sti266,10
sti267,19
sti268,26
sti269,10
sti27,15
sti270,11
sti271,6
sti272,21
sti273,43
sti274,8
sti275,19
sti276,16
sti277,14
sti278,22
sti279,36
sti28,20
sti280,12
sti281,7
sti282,7
sti283,13
sti284,12
sti285,10
sti286,9
sti287,21
sti288,11
sti289,22
