Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Solar,194.87643449704
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,EnergyDemand,-40.899085403200004
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Solar,31.1273344851
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,EnergyDemand,-39.08591799098
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_102,PowerFlowIn,77.93929366264949
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Solar,37.609647756079994
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,EnergyDemand,-98.49053955759999
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_103,PowerFlowIn,18.199367730189966
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Solar,7.231157670832
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,EnergyDemand,-30.88191636636
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_104,PowerFlowIn,34.56412141763688
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,EnergyDemand,-30.082065020540004
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_105,PowerFlowIn,57.83868770100017
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,EnergyDemand,-44.42588339046
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_106,PowerFlowIn,35.416588739133154
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Gas,190.36988034
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,EnergyDemand,-61.91988034
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_107,PowerFlowIn,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Oil,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Solar,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,Wind,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,ENS,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,EnergyDemand,-53.61364574206
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,PowerFlowOut,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_108,PowerFlowIn,128.45000000000002
2030,sc01,01-26 15:00:00+01:00,Area_11,N_109,Coal,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_109,Gas,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_109,Nuclear,0.0
2030,sc01,01-26 15:00:00+01:00,Area_11,N_109,Oil,0.0
