Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-02 17:00:00+01:00,N_101,32.417119155587436
2030,sc01,01-02 17:00:00+01:00,N_105,31.408209917727504
2030,sc01,01-02 17:00:00+01:00,N_120,27.44063282793488
2030,sc01,01-02 17:00:00+01:00,N_112,29.688412760948967
2030,sc01,01-02 17:00:00+01:00,N_110,30.353929613549617
2030,sc01,01-02 17:00:00+01:00,N_117,17.149073069749463
2030,sc01,01-02 17:00:00+01:00,N_118,11.246706762201136
2030,sc01,01-02 17:00:00+01:00,N_102,32.263263760384824
2030,sc01,01-02 17:00:00+01:00,N_106,30.811413636850723
2030,sc01,01-02 17:00:00+01:00,N_104,31.818925077157466
2030,sc01,01-02 17:00:00+01:00,N_123,28.064483412080516
2030,sc01,01-02 17:00:00+01:00,N_114,27.304172107688125
2030,sc01,01-02 17:00:00+01:00,N_119,26.296906757001207
2030,sc01,01-02 17:00:00+01:00,N_124,43.31115964264916
2030,sc01,01-02 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-02 17:00:00+01:00,N_109,31.455247717641466
2030,sc01,01-02 17:00:00+01:00,N_111,29.10344063437996
2030,sc01,01-02 17:00:00+01:00,N_103,37.276511770924806
2030,sc01,01-02 17:00:00+01:00,N_115,47.04415397569431
2030,sc01,01-02 17:00:00+01:00,N_113,29.108634311473196
2030,sc01,01-02 17:00:00+01:00,N_116,25.629733215623233
2030,sc01,01-02 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-02 17:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-02 17:00:00+01:00,N_122,8.715089021049216
2030,sc01,01-02 18:00:00+01:00,N_101,0.8964908146594599
2030,sc01,01-02 18:00:00+01:00,N_105,1.2457676090591796
2030,sc01,01-02 18:00:00+01:00,N_120,3.2658409154104504
2030,sc01,01-02 18:00:00+01:00,N_112,3.245361088383698
2030,sc01,01-02 18:00:00+01:00,N_110,1.6107515255739162
2030,sc01,01-02 18:00:00+01:00,N_117,3.2832208856459686
2030,sc01,01-02 18:00:00+01:00,N_118,3.2838337784255125
2030,sc01,01-02 18:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-02 18:00:00+01:00,N_106,-5.861288627613187
2030,sc01,01-02 18:00:00+01:00,N_104,2.97543587453047
2030,sc01,01-02 18:00:00+01:00,N_123,3.260156928350067
2030,sc01,01-02 18:00:00+01:00,N_114,3.267084227491654
2030,sc01,01-02 18:00:00+01:00,N_119,3.276261558354488
2030,sc01,01-02 18:00:00+01:00,N_124,3.32533650466168
2030,sc01,01-02 18:00:00+01:00,N_107,16.24010748982302
2030,sc01,01-02 18:00:00+01:00,N_109,4.857809164834924
2030,sc01,01-02 18:00:00+01:00,N_111,3.250690848558014
2030,sc01,01-02 18:00:00+01:00,N_103,3.3803189977274215
2030,sc01,01-02 18:00:00+01:00,N_115,3.291324688331383
2030,sc01,01-02 18:00:00+01:00,N_113,3.2506435282634656
2030,sc01,01-02 18:00:00+01:00,N_116,3.2823402667385095
2030,sc01,01-02 18:00:00+01:00,N_108,16.24010748982302
2030,sc01,01-02 18:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-02 18:00:00+01:00,N_122,3.284096657778177
2030,sc01,01-03 17:00:00+01:00,N_101,34.741938023652516
2030,sc01,01-03 17:00:00+01:00,N_105,33.61391126657572
2030,sc01,01-03 17:00:00+01:00,N_120,29.084269017270717
2030,sc01,01-03 17:00:00+01:00,N_112,31.48770612672974
2030,sc01,01-03 17:00:00+01:00,N_110,32.435156679003164
2030,sc01,01-03 17:00:00+01:00,N_117,18.091088534072
2030,sc01,01-03 17:00:00+01:00,N_118,11.787686818208979
2030,sc01,01-03 17:00:00+01:00,N_102,34.60962600636965
2030,sc01,01-03 17:00:00+01:00,N_106,34.00582341967269
2030,sc01,01-03 17:00:00+01:00,N_104,33.802034501678506
2030,sc01,01-03 17:00:00+01:00,N_123,29.751320814767087
2030,sc01,01-03 17:00:00+01:00,N_114,28.938358488305006
2030,sc01,01-03 17:00:00+01:00,N_119,27.861340721860696
2030,sc01,01-03 17:00:00+01:00,N_124,46.02426158405471
2030,sc01,01-03 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 17:00:00+01:00,N_109,33.141046032566656
2030,sc01,01-03 17:00:00+01:00,N_111,30.86222509260115
2030,sc01,01-03 17:00:00+01:00,N_103,39.57171859957685
2030,sc01,01-03 17:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-03 17:00:00+01:00,N_113,30.867778428173317
2030,sc01,01-03 17:00:00+01:00,N_116,27.147965882871514
2030,sc01,01-03 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-03 17:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-03 17:00:00+01:00,N_122,9.084058682984907
2030,sc01,01-03 18:00:00+01:00,N_101,1.1194454332569665
2030,sc01,01-03 18:00:00+01:00,N_105,1.7141455355802844
2030,sc01,01-03 18:00:00+01:00,N_120,5.313322232395452
2030,sc01,01-03 18:00:00+01:00,N_112,5.465580837777033
2030,sc01,01-03 18:00:00+01:00,N_110,2.335589547830568
2030,sc01,01-03 18:00:00+01:00,N_117,4.467271038310222
2030,sc01,01-03 18:00:00+01:00,N_118,3.963809364988798
2030,sc01,01-03 18:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-03 18:00:00+01:00,N_106,-12.193052857948167
2030,sc01,01-03 18:00:00+01:00,N_104,5.121485299410361
2030,sc01,01-03 18:00:00+01:00,N_123,5.355580203700111
2030,sc01,01-03 18:00:00+01:00,N_114,5.30407874790261
2030,sc01,01-03 18:00:00+01:00,N_119,5.235849285003575
2030,sc01,01-03 18:00:00+01:00,N_124,6.786258497036247
2030,sc01,01-03 18:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 18:00:00+01:00,N_109,8.760333138728587
2030,sc01,01-03 18:00:00+01:00,N_111,5.425956389284397
2030,sc01,01-03 18:00:00+01:00,N_103,6.377487578040812
2030,sc01,01-03 18:00:00+01:00,N_115,7.039121556581694
2030,sc01,01-03 18:00:00+01:00,N_113,5.426308195090381
2030,sc01,01-03 18:00:00+01:00,N_116,5.190656732358315
2030,sc01,01-03 18:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-03 18:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-03 18:00:00+01:00,N_122,3.7478667349049037
2030,sc01,01-03 19:00:00+01:00,N_101,1.1397476367175616
