,Weight
sti1,145
sti10,239
sti11,73
sti12,164
sti13,122
sti14,145
sti15,224
sti16,135
sti17,93
sti18,174
sti19,175
sti2,87
sti20,131
sti21,139
sti22,65
sti23,71
sti24,125
sti25,37
sti26,75
sti27,128
sti28,253
sti29,142
sti3,196
sti30,55
sti31,93
sti32,100
sti33,132
sti34,208
sti35,128
sti36,112
sti37,112
sti38,103
sti39,108
sti4,99
sti40,236
sti41,101
sti42,108
sti43,135
sti44,124
sti45,56
sti46,102
sti47,90
sti48,105
sti49,131
sti5,111
sti50,136
sti51,171
sti52,114
sti53,106
sti54,70
sti55,147
sti56,115
sti57,124
sti58,82
sti59,202
sti6,90
sti60,184
sti61,96
sti62,133
sti63,138
sti64,97
sti65,97
sti66,170
sti67,90
sti68,105
sti69,92
sti7,74
sti70,140
sti8,102
sti9,174
