Period,Scenario,LoadLevel,Unit,tCO2
2030,sc01,01-01 20:00:00+01:00,CT NG 28,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 66,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 41,21.281933759921998
2030,sc01,01-01 20:00:00+01:00,CC NG 24,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 25,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 54,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 36,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 27,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 04,0.0
2030,sc01,01-01 20:00:00+01:00,CT Oil 04,0.0
2030,sc01,01-01 20:00:00+01:00,ST NG 10,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 47,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 06,0.0
2030,sc01,01-01 20:00:00+01:00,ST Other 02,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 08,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 07,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 49,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 48,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 22,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 43,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 05,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 16,262.6472798731035
2030,sc01,01-01 20:00:00+01:00,CT NG 67,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 74,0.0
2030,sc01,01-01 20:00:00+01:00,ST NG 04,13.917148671887999
2030,sc01,01-01 20:00:00+01:00,CC NG 05,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 39,0.0
2030,sc01,01-01 20:00:00+01:00,ST NG 02,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 35,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 45,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 14,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 02,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 07,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 25,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 31,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 37,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 03,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 03,33.83651988777536
2030,sc01,01-01 20:00:00+01:00,CC NG 01,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 34,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 46,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 71,0.0
2030,sc01,01-01 20:00:00+01:00,CC NG 11,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 68,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 21,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 50,0.0
2030,sc01,01-01 20:00:00+01:00,CT NG 23,0.0
