Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,EnergyDemand,-9.71303157344
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,EnergyDemand,-8.72374131842
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_102,PowerFlowIn,3.7383093072014315
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,ENS,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,EnergyDemand,-16.18838595304
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,PowerFlowOut,27.584165404023555
2030,sc01,02-21 17:00:00+01:00,Area_11,N_103,PowerFlowIn,-11.395779450983552
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Hydro,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Solar,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,02-21 17:00:00+01:00,Area_11,N_104,Coal,0.0
