Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-18 18:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-18 18:00:00+01:00,Biomass,0.0
2030,sc01,01-18 18:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-18 18:00:00+01:00,Oil,0.0
2030,sc01,01-18 18:00:00+01:00,Coal,0.0
2030,sc01,01-18 18:00:00+01:00,Geothermal,1.8880000000000001
2030,sc01,01-18 18:00:00+01:00,WT-Onshore,467.76485000988146
2030,sc01,01-18 18:00:00+01:00,Battery,0.0
2030,sc01,01-18 18:00:00+01:00,Hydro,448.1703321160001
2030,sc01,01-18 18:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-18 18:00:00+01:00,Natural gas,538.774914939901
2030,sc01,01-18 18:00:00+01:00,DG-BTM,0.0
2030,sc01,01-18 18:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-19 14:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-19 14:00:00+01:00,Biomass,0.0
2030,sc01,01-19 14:00:00+01:00,SolarPV-Tracking,374.9822735605997
2030,sc01,01-19 14:00:00+01:00,Oil,0.0
2030,sc01,01-19 14:00:00+01:00,Coal,0.0
2030,sc01,01-19 14:00:00+01:00,Geothermal,0.0
2030,sc01,01-19 14:00:00+01:00,WT-Onshore,721.3683063915493
2030,sc01,01-19 14:00:00+01:00,Battery,0.0
2030,sc01,01-19 14:00:00+01:00,Hydro,86.98616004
2030,sc01,01-19 14:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-19 14:00:00+01:00,Natural gas,8.37574270963339
2030,sc01,01-19 14:00:00+01:00,DG-BTM,41.7021291312
2030,sc01,01-19 14:00:00+01:00,SolarPV-NonTracking,73.56186868209751
2030,sc01,01-28 13:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-28 13:00:00+01:00,Biomass,0.0
2030,sc01,01-28 13:00:00+01:00,SolarPV-Tracking,746.0305378454053
2030,sc01,01-28 13:00:00+01:00,Oil,0.0
2030,sc01,01-28 13:00:00+01:00,Coal,0.0
2030,sc01,01-28 13:00:00+01:00,Geothermal,3.488
2030,sc01,01-28 13:00:00+01:00,WT-Onshore,146.68106584402
2030,sc01,01-28 13:00:00+01:00,Battery,0.0
2030,sc01,01-28 13:00:00+01:00,Hydro,743.8610283972778
2030,sc01,01-28 13:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-28 13:00:00+01:00,Natural gas,311.21909059329414
2030,sc01,01-28 13:00:00+01:00,DG-BTM,187.60761347220003
2030,sc01,01-28 13:00:00+01:00,SolarPV-NonTracking,308.0729244939872
2030,sc01,02-01 03:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-01 03:00:00+01:00,Biomass,0.0
2030,sc01,02-01 03:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,02-01 03:00:00+01:00,Oil,0.0
2030,sc01,02-01 03:00:00+01:00,Coal,0.0
2030,sc01,02-01 03:00:00+01:00,Geothermal,2.32
2030,sc01,02-01 03:00:00+01:00,WT-Onshore,966.2351050619424
2030,sc01,02-01 03:00:00+01:00,Battery,0.0
2030,sc01,02-01 03:00:00+01:00,Hydro,330.9155736500001
2030,sc01,02-01 03:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-01 03:00:00+01:00,Natural gas,108.48282924159253
2030,sc01,02-01 03:00:00+01:00,DG-BTM,0.0
2030,sc01,02-01 03:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,02-04 07:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-04 07:00:00+01:00,Biomass,0.0
2030,sc01,02-04 07:00:00+01:00,SolarPV-Tracking,360.9433115946939
2030,sc01,02-04 07:00:00+01:00,Oil,0.0
2030,sc01,02-04 07:00:00+01:00,Coal,0.0
2030,sc01,02-04 07:00:00+01:00,Geothermal,2.464
2030,sc01,02-04 07:00:00+01:00,WT-Onshore,160.68089329340893
2030,sc01,02-04 07:00:00+01:00,Battery,0.0
2030,sc01,02-04 07:00:00+01:00,Hydro,666.1909970312892
2030,sc01,02-04 07:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-04 07:00:00+01:00,Natural gas,459.0065026350947
2030,sc01,02-04 07:00:00+01:00,DG-BTM,26.67235887316
2030,sc01,02-04 07:00:00+01:00,SolarPV-NonTracking,116.19631931600003
2030,sc01,02-16 17:00:00+01:00,SynchCompensator,0.0
2030,sc01,02-16 17:00:00+01:00,Biomass,0.0
2030,sc01,02-16 17:00:00+01:00,SolarPV-Tracking,111.17975528713245
2030,sc01,02-16 17:00:00+01:00,Oil,0.0
2030,sc01,02-16 17:00:00+01:00,Coal,0.0
2030,sc01,02-16 17:00:00+01:00,Geothermal,3.056
2030,sc01,02-16 17:00:00+01:00,WT-Onshore,1115.308805502138
2030,sc01,02-16 17:00:00+01:00,Battery,0.0
2030,sc01,02-16 17:00:00+01:00,Hydro,889.599029904
2030,sc01,02-16 17:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,02-16 17:00:00+01:00,Natural gas,145.51422716812218
2030,sc01,02-16 17:00:00+01:00,DG-BTM,11.896771486991998
2030,sc01,02-16 17:00:00+01:00,SolarPV-NonTracking,24.377309268096003
