Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,96.61252612127225
2030,sc01,01-01 01:00:00+01:00,-6.139089236967266e-12
2030,sc01,01-01 02:00:00+01:00,9.166001291305292e-13
2030,sc01,01-01 03:00:00+01:00,-4.68247662865906e-12
2030,sc01,01-01 04:00:00+01:00,-1.2292389328649733e-12
2030,sc01,01-01 05:00:00+01:00,-1.4992451724538114e-12
2030,sc01,01-01 06:00:00+01:00,2.9842794901924208e-12
2030,sc01,01-01 07:00:00+01:00,2.1032064978498966e-12
2030,sc01,01-01 08:00:00+01:00,1.6342482922482304e-12
2030,sc01,01-01 09:00:00+01:00,-7.247535904753022e-13
2030,sc01,01-01 10:00:00+01:00,-1.0800249583553523e-12
2030,sc01,01-01 11:00:00+01:00,-1.3713474800169934e-12
2030,sc01,01-01 12:00:00+01:00,2.2311041902867146e-12
2030,sc01,01-01 13:00:00+01:00,-8.384404281969182e-13
2030,sc01,01-01 14:00:00+01:00,7.176481631177012e-13
2030,sc01,01-01 15:00:00+01:00,2.1316282072803006e-14
2030,sc01,01-01 16:00:00+01:00,-4.234834705130197e-12
2030,sc01,01-01 17:00:00+01:00,4.263256414560601e-13
2030,sc01,01-01 18:00:00+01:00,452.6320177062943
2030,sc01,01-01 19:00:00+01:00,827.4041547858158
2030,sc01,01-01 20:00:00+01:00,851.0134490525558
2030,sc01,01-01 21:00:00+01:00,770.6981632830882
2030,sc01,01-01 22:00:00+01:00,598.8993294781926
2030,sc01,01-01 23:00:00+01:00,281.2027787138014
2030,sc01,01-02 00:00:00+01:00,1.2150280781497713e-12
2030,sc01,01-02 01:00:00+01:00,-6.181721801112872e-13
2030,sc01,01-02 02:00:00+01:00,1.5489831639570184e-12
2030,sc01,01-02 03:00:00+01:00,5.684341886080801e-13
2030,sc01,01-02 04:00:00+01:00,-4.703792910731863e-12
2030,sc01,01-02 05:00:00+01:00,-1.3216094885137863e-12
2030,sc01,01-02 06:00:00+01:00,-3.375077994860476e-12
2030,sc01,01-02 07:00:00+01:00,571.4484502175947
2030,sc01,01-02 08:00:00+01:00,1330.4463314860395
2030,sc01,01-02 09:00:00+01:00,574.0030542569338
2030,sc01,01-02 10:00:00+01:00,340.4302911687141
2030,sc01,01-02 11:00:00+01:00,374.7604199979262
2030,sc01,01-02 12:00:00+01:00,392.1994382971694
2030,sc01,01-02 13:00:00+01:00,382.58016203085066
2030,sc01,01-02 14:00:00+01:00,371.43747426213463
2030,sc01,01-02 15:00:00+01:00,408.1643857546959
2030,sc01,01-02 16:00:00+01:00,524.751947168873
2030,sc01,01-02 17:00:00+01:00,1967.3299808191357
2030,sc01,01-02 18:00:00+01:00,5254.960497883098
2030,sc01,01-02 19:00:00+01:00,5515.8481452763235
2030,sc01,01-02 20:00:00+01:00,5064.196091008652
2030,sc01,01-02 21:00:00+01:00,4329.348756883753
2030,sc01,01-02 22:00:00+01:00,3464.413926787613
2030,sc01,01-02 23:00:00+01:00,2357.7283265409787
2030,sc01,01-03 00:00:00+01:00,1393.6653046011334
2030,sc01,01-03 01:00:00+01:00,870.1044631647936
2030,sc01,01-03 02:00:00+01:00,576.9006094846231
2030,sc01,01-03 03:00:00+01:00,316.24581110559274
2030,sc01,01-03 04:00:00+01:00,290.1703458652858
2030,sc01,01-03 05:00:00+01:00,489.96615596775155
2030,sc01,01-03 06:00:00+01:00,1681.5751826615906
2030,sc01,01-03 07:00:00+01:00,3586.5935280220315
2030,sc01,01-03 08:00:00+01:00,5014.5420333284
2030,sc01,01-03 09:00:00+01:00,4245.97999779128
2030,sc01,01-03 10:00:00+01:00,1429.6832490057564
2030,sc01,01-03 11:00:00+01:00,1178.6671645799904
2030,sc01,01-03 12:00:00+01:00,1147.37901489298
2030,sc01,01-03 13:00:00+01:00,489.82482985176244
2030,sc01,01-03 14:00:00+01:00,419.8516611471354
2030,sc01,01-03 15:00:00+01:00,404.24490158279
2030,sc01,01-03 16:00:00+01:00,699.8090157126156
2030,sc01,01-03 17:00:00+01:00,4640.8706039856725
2030,sc01,01-03 18:00:00+01:00,6738.329485598775
2030,sc01,01-03 19:00:00+01:00,6667.5531412051105
2030,sc01,01-03 20:00:00+01:00,5840.57430895254
2030,sc01,01-03 21:00:00+01:00,4575.982121896348
2030,sc01,01-03 22:00:00+01:00,3488.5188910450183
2030,sc01,01-03 23:00:00+01:00,2187.72433438563
2030,sc01,01-04 00:00:00+01:00,1424.1873896856764
2030,sc01,01-04 01:00:00+01:00,913.1958926916666
2030,sc01,01-04 02:00:00+01:00,552.5371912381953
2030,sc01,01-04 03:00:00+01:00,346.7123034888035
2030,sc01,01-04 04:00:00+01:00,268.27232364916796
2030,sc01,01-04 05:00:00+01:00,442.63951903418837
2030,sc01,01-04 06:00:00+01:00,1208.0182830475492
2030,sc01,01-04 07:00:00+01:00,2995.596295920129
2030,sc01,01-04 08:00:00+01:00,4360.391061741616
2030,sc01,01-04 09:00:00+01:00,3761.9757558264946
2030,sc01,01-04 10:00:00+01:00,637.9133507310951
2030,sc01,01-04 11:00:00+01:00,562.3233902934597
2030,sc01,01-04 12:00:00+01:00,533.0387179852783
2030,sc01,01-04 13:00:00+01:00,488.2800191524298
2030,sc01,01-04 14:00:00+01:00,372.8177202380886
2030,sc01,01-04 15:00:00+01:00,383.20651589439876
2030,sc01,01-04 16:00:00+01:00,641.8863014758986
2030,sc01,01-04 17:00:00+01:00,1832.0993433529206
2030,sc01,01-04 18:00:00+01:00,4617.293718593532
2030,sc01,01-04 19:00:00+01:00,5978.564383884008
2030,sc01,01-04 20:00:00+01:00,5041.538040031907
