,Weight
sti1,82
sti10,64
sti100,42
sti101,63
sti102,44
sti103,53
sti104,66
sti105,59
sti106,36
sti107,119
sti108,68
sti109,30
sti11,71
sti110,78
sti111,54
sti112,72
sti113,48
sti114,50
sti115,46
sti116,39
sti117,72
sti118,29
sti119,37
sti12,103
sti120,51
sti121,39
sti122,85
sti123,90
sti124,64
sti125,65
sti126,83
sti127,86
sti128,53
sti129,80
sti13,104
sti130,106
sti131,56
sti132,49
sti133,30
sti134,60
sti135,53
sti136,40
sti137,32
sti138,48
sti139,56
sti14,51
sti140,57
sti15,75
sti16,53
sti17,60
sti18,56
sti19,77
sti2,16
sti20,48
sti21,51
sti22,83
sti23,68
sti24,83
sti25,88
sti26,66
sti27,42
sti28,54
sti29,48
sti3,76
sti30,61
sti31,60
sti32,33
sti33,66
sti34,60
sti35,56
sti36,65
sti37,99
sti38,106
sti39,76
sti4,61
sti40,37
sti41,109
sti42,46
sti43,32
sti44,72
sti45,44
sti46,58
sti47,45
sti48,55
sti49,45
sti5,56
sti50,77
sti51,70
sti52,66
sti53,58
sti54,41
sti55,84
sti56,50
sti57,79
sti58,86
sti59,55
sti6,79
sti60,17
sti61,102
sti62,56
sti63,66
sti64,50
sti65,140
sti66,58
sti67,40
sti68,28
sti69,46
sti7,96
sti70,70
sti71,88
sti72,67
sti73,122
sti74,70
sti75,70
sti76,62
sti77,76
sti78,81
sti79,97
sti8,28
sti80,49
sti81,41
sti82,43
sti83,77
sti84,70
sti85,11
sti86,42
sti87,79
sti88,66
sti89,61
sti9,75
sti90,42
sti91,64
sti92,49
sti93,55
sti94,64
sti95,42
sti96,68
sti97,79
sti98,91
sti99,44
