Period,Scenario,LoadLevel,Node,GWh
2030,sc01,01-11 19:00:00+01:00,bus037,0.0
2030,sc01,01-11 19:00:00+01:00,bus117,2.9657128487
2030,sc01,01-11 19:00:00+01:00,bus041,0.0
2030,sc01,01-11 19:00:00+01:00,bus054,0.0
2030,sc01,01-11 19:00:00+01:00,bus049,0.0
2030,sc01,01-11 19:00:00+01:00,bus010,0.0
2030,sc01,01-11 19:00:00+01:00,bus001,0.0
2030,sc01,01-11 19:00:00+01:00,bus118,0.0
2030,sc01,01-11 19:00:00+01:00,bus062,0.0
2030,sc01,01-11 19:00:00+01:00,bus038,0.0
2030,sc01,01-11 19:00:00+01:00,bus032,3.162183280639068
2030,sc01,01-11 19:00:00+01:00,bus081,0.0
2030,sc01,01-11 19:00:00+01:00,bus103,0.0
2030,sc01,01-11 19:00:00+01:00,bus019,0.0
2030,sc01,01-11 19:00:00+01:00,bus097,0.0
2030,sc01,01-11 19:00:00+01:00,bus107,0.0
2030,sc01,01-11 19:00:00+01:00,bus116,0.0
2030,sc01,01-11 19:00:00+01:00,bus048,0.0
2030,sc01,01-11 19:00:00+01:00,bus009,0.0
2030,sc01,01-11 19:00:00+01:00,bus036,3.2514649171
2030,sc01,01-11 19:00:00+01:00,bus043,0.0
2030,sc01,01-11 19:00:00+01:00,bus069,0.0
2030,sc01,01-11 19:00:00+01:00,bus094,0.0
2030,sc01,01-11 19:00:00+01:00,bus034,5.9153772627
2030,sc01,01-11 19:00:00+01:00,bus067,0.0
2030,sc01,01-11 19:00:00+01:00,bus016,3.9801122006999994
2030,sc01,01-11 19:00:00+01:00,bus042,0.0
2030,sc01,01-11 19:00:00+01:00,bus025,0.0
2030,sc01,01-11 19:00:00+01:00,bus047,0.0
2030,sc01,01-11 19:00:00+01:00,bus057,0.0
2030,sc01,01-11 19:00:00+01:00,bus071,0.0
2030,sc01,01-11 19:00:00+01:00,bus091,0.0
2030,sc01,01-11 19:00:00+01:00,bus110,0.0
2030,sc01,01-11 19:00:00+01:00,bus076,0.0
2030,sc01,01-11 19:00:00+01:00,bus090,0.0
2030,sc01,01-11 19:00:00+01:00,bus065,0.0
2030,sc01,01-11 19:00:00+01:00,bus104,0.0
2030,sc01,01-11 19:00:00+01:00,bus098,0.0
2030,sc01,01-11 19:00:00+01:00,bus093,0.0
2030,sc01,01-11 19:00:00+01:00,bus096,0.0
2030,sc01,01-11 19:00:00+01:00,bus088,0.0
2030,sc01,01-11 19:00:00+01:00,bus055,0.0
2030,sc01,01-11 19:00:00+01:00,bus033,2.3482885052999998
2030,sc01,01-11 19:00:00+01:00,bus082,0.0
2030,sc01,01-11 19:00:00+01:00,bus015,0.0
2030,sc01,01-11 19:00:00+01:00,bus006,0.0
2030,sc01,01-11 19:00:00+01:00,bus058,0.0
2030,sc01,01-11 19:00:00+01:00,bus039,2.24179660306886
2030,sc01,01-11 19:00:00+01:00,bus066,0.0
2030,sc01,01-11 19:00:00+01:00,bus063,0.0
2030,sc01,01-11 19:00:00+01:00,bus051,0.0
2030,sc01,01-11 19:00:00+01:00,bus105,0.0
2030,sc01,01-11 19:00:00+01:00,bus068,0.0
2030,sc01,01-11 19:00:00+01:00,bus030,0.0
2030,sc01,01-11 19:00:00+01:00,bus017,1.69951895104
2030,sc01,01-11 19:00:00+01:00,bus084,0.0
2030,sc01,01-11 19:00:00+01:00,bus070,0.0
2030,sc01,01-11 19:00:00+01:00,bus007,2.9355327343
2030,sc01,01-11 19:00:00+01:00,bus031,0.0
2030,sc01,01-11 19:00:00+01:00,bus018,0.0
2030,sc01,01-11 19:00:00+01:00,bus080,0.0
2030,sc01,01-11 19:00:00+01:00,bus050,0.0
2030,sc01,01-11 19:00:00+01:00,bus028,0.0
2030,sc01,01-11 19:00:00+01:00,bus099,3.854337072100001
2030,sc01,01-11 19:00:00+01:00,bus040,0.0
2030,sc01,01-11 19:00:00+01:00,bus005,0.0
2030,sc01,01-11 19:00:00+01:00,bus079,0.0
2030,sc01,01-11 19:00:00+01:00,bus108,0.0
