Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-06 12:00:00+01:00,N_121,0.6755641688258013
2030,sc01,01-06 12:00:00+01:00,N_122,0.6755641688258011
2030,sc01,01-06 12:00:00+01:00,N_103,0.6755641688257991
2030,sc01,01-06 12:00:00+01:00,N_119,0.6755641688258011
2030,sc01,01-06 12:00:00+01:00,N_104,0.6755641688257991
2030,sc01,01-06 12:00:00+01:00,N_114,0.6755641688258
2030,sc01,01-06 12:00:00+01:00,N_116,0.6755641688258011
2030,sc01,01-06 12:00:00+01:00,N_124,0.6755641688257986
2030,sc01,01-06 12:00:00+01:00,N_110,0.6755641688257996
2030,sc01,01-06 12:00:00+01:00,N_102,0.6755641688257991
2030,sc01,01-06 12:00:00+01:00,N_108,0.6755641688257996
2030,sc01,01-06 12:00:00+01:00,N_117,0.6755641688258011
2030,sc01,01-06 12:00:00+01:00,N_115,0.6755641688258012
2030,sc01,01-06 12:00:00+01:00,N_113,0.6755641688258
2030,sc01,01-06 12:00:00+01:00,N_107,0.6755641688257996
2030,sc01,01-06 12:00:00+01:00,N_120,0.6755641688258011
2030,sc01,01-06 12:00:00+01:00,N_112,0.6755641688257998
2030,sc01,01-06 12:00:00+01:00,N_118,0.6755641688258011
2030,sc01,01-06 12:00:00+01:00,N_105,0.6755641688257991
2030,sc01,01-06 12:00:00+01:00,N_123,0.6755641688258011
2030,sc01,01-06 12:00:00+01:00,N_101,0.6755641688257991
2030,sc01,01-06 12:00:00+01:00,N_111,0.6755641688258
2030,sc01,01-06 12:00:00+01:00,N_109,0.6755641688257998
2030,sc01,01-06 12:00:00+01:00,N_106,0.6755641688257991
2030,sc01,01-15 12:00:00+01:00,N_121,0.6755641688258025
2030,sc01,01-15 12:00:00+01:00,N_122,0.6755641688258023
2030,sc01,01-15 12:00:00+01:00,N_103,0.6755641688258011
2030,sc01,01-15 12:00:00+01:00,N_119,0.6755641688258022
2030,sc01,01-15 12:00:00+01:00,N_104,0.6755641688257996
2030,sc01,01-15 12:00:00+01:00,N_114,0.6755641688258008
2030,sc01,01-15 12:00:00+01:00,N_116,0.6755641688258022
2030,sc01,01-15 12:00:00+01:00,N_124,0.675564168825802
2030,sc01,01-15 12:00:00+01:00,N_110,0.6755641688258003
2030,sc01,01-15 12:00:00+01:00,N_102,0.6755641688257996
2030,sc01,01-15 12:00:00+01:00,N_108,0.6755641688258003
2030,sc01,01-15 12:00:00+01:00,N_117,0.6755641688258023
2030,sc01,01-15 12:00:00+01:00,N_115,0.6755641688258023
2030,sc01,01-15 12:00:00+01:00,N_113,0.6755641688258008
2030,sc01,01-15 12:00:00+01:00,N_107,0.6755641688258003
2030,sc01,01-15 12:00:00+01:00,N_120,0.6755641688258022
2030,sc01,01-15 12:00:00+01:00,N_112,0.6755641688258007
2030,sc01,01-15 12:00:00+01:00,N_118,0.6755641688258023
2030,sc01,01-15 12:00:00+01:00,N_105,0.6755641688257993
2030,sc01,01-15 12:00:00+01:00,N_123,0.6755641688258022
2030,sc01,01-15 12:00:00+01:00,N_101,0.6755641688257993
2030,sc01,01-15 12:00:00+01:00,N_111,0.6755641688258008
2030,sc01,01-15 12:00:00+01:00,N_109,0.6755641688258005
2030,sc01,01-15 12:00:00+01:00,N_106,0.6755641688257996
2030,sc01,01-17 21:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-17 21:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-17 21:00:00+01:00,N_103,30.1563355530377
2030,sc01,01-17 21:00:00+01:00,N_119,24.5625389857921
2030,sc01,01-17 21:00:00+01:00,N_104,27.373072545702748
2030,sc01,01-17 21:00:00+01:00,N_114,25.076468923566363
2030,sc01,01-17 21:00:00+01:00,N_116,24.22213170744068
2030,sc01,01-17 21:00:00+01:00,N_124,33.2353516266968
2030,sc01,01-17 21:00:00+01:00,N_110,26.646604071889254
2030,sc01,01-17 21:00:00+01:00,N_102,27.60852216868092
2030,sc01,01-17 21:00:00+01:00,N_108,26.82452417115085
2030,sc01,01-17 21:00:00+01:00,N_117,16.28712311372063
2030,sc01,01-17 21:00:00+01:00,N_115,34.18768138964618
2030,sc01,01-17 21:00:00+01:00,N_113,25.997147022415724
2030,sc01,01-17 21:00:00+01:00,N_107,26.82452417115085
2030,sc01,01-17 21:00:00+01:00,N_120,25.146094320108812
2030,sc01,01-17 21:00:00+01:00,N_112,26.292963315767572
2030,sc01,01-17 21:00:00+01:00,N_118,11.641081898186956
2030,sc01,01-17 21:00:00+01:00,N_105,27.17839793104627
2030,sc01,01-17 21:00:00+01:00,N_123,25.464397229736107
2030,sc01,01-17 21:00:00+01:00,N_101,27.687305984259943
2030,sc01,01-17 21:00:00+01:00,N_111,25.994497088966188
2030,sc01,01-17 21:00:00+01:00,N_109,27.180364369674038
2030,sc01,01-17 21:00:00+01:00,N_106,26.877083457457157
2030,sc01,01-26 08:00:00+01:00,N_121,1.013346253238699
2030,sc01,01-26 08:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-26 08:00:00+01:00,N_103,1.0133462532386983
2030,sc01,01-26 08:00:00+01:00,N_119,1.0133462532386992
2030,sc01,01-26 08:00:00+01:00,N_104,1.0133462532386994
2030,sc01,01-26 08:00:00+01:00,N_114,1.0133462532386996
2030,sc01,01-26 08:00:00+01:00,N_116,1.0133462532386992
2030,sc01,01-26 08:00:00+01:00,N_124,1.013346253238699
2030,sc01,01-26 08:00:00+01:00,N_110,1.0133462532386994
2030,sc01,01-26 08:00:00+01:00,N_102,1.0133462532386994
2030,sc01,01-26 08:00:00+01:00,N_108,1.0133462532386994
2030,sc01,01-26 08:00:00+01:00,N_117,1.0133462532386988
2030,sc01,01-26 08:00:00+01:00,N_115,1.013346253238699
2030,sc01,01-26 08:00:00+01:00,N_113,1.0133462532386996
2030,sc01,01-26 08:00:00+01:00,N_107,1.0133462532386994
2030,sc01,01-26 08:00:00+01:00,N_120,1.0133462532386992
2030,sc01,01-26 08:00:00+01:00,N_112,1.013346253238699
2030,sc01,01-26 08:00:00+01:00,N_118,1.0133462532386988
2030,sc01,01-26 08:00:00+01:00,N_105,1.0133462532386979
2030,sc01,01-26 08:00:00+01:00,N_123,1.0133462532386992
2030,sc01,01-26 08:00:00+01:00,N_101,1.0133462532386979
2030,sc01,01-26 08:00:00+01:00,N_111,1.0133462532386996
2030,sc01,01-26 08:00:00+01:00,N_109,1.013346253238699
2030,sc01,01-26 08:00:00+01:00,N_106,1.0133462532386994
2030,sc01,02-01 22:00:00+01:00,N_121,1.013346253238701
2030,sc01,02-01 22:00:00+01:00,N_122,1.0133462532386988
2030,sc01,02-01 22:00:00+01:00,N_103,1.0133462532387014
2030,sc01,02-01 22:00:00+01:00,N_119,1.0133462532387016
2030,sc01,02-01 22:00:00+01:00,N_104,1.013346253238702
2030,sc01,02-01 22:00:00+01:00,N_114,1.013346253238703
2030,sc01,02-01 22:00:00+01:00,N_116,1.0133462532387016
2030,sc01,02-01 22:00:00+01:00,N_124,1.0133462532387014
2030,sc01,02-01 22:00:00+01:00,N_110,1.013346253238703
2030,sc01,02-01 22:00:00+01:00,N_102,1.013346253238702
2030,sc01,02-01 22:00:00+01:00,N_108,1.013346253238703
2030,sc01,02-01 22:00:00+01:00,N_117,1.0133462532387012
2030,sc01,02-01 22:00:00+01:00,N_115,1.0133462532387014
2030,sc01,02-01 22:00:00+01:00,N_113,1.013346253238703
2030,sc01,02-01 22:00:00+01:00,N_107,1.013346253238703
2030,sc01,02-01 22:00:00+01:00,N_120,1.0133462532387016
2030,sc01,02-01 22:00:00+01:00,N_112,1.0133462532387034
