Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-01 01:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-01 02:00:00+01:00,8.242295734817162e-13
2030,sc01,01-01 03:00:00+01:00,-1.1937117960769683e-12
2030,sc01,01-01 04:00:00+01:00,1.2221335055073723e-12
2030,sc01,01-01 05:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-01 06:00:00+01:00,1.9184653865522705e-13
2030,sc01,01-01 07:00:00+01:00,0.0
2030,sc01,01-01 08:00:00+01:00,-2.3447910280083306e-13
2030,sc01,01-01 09:00:00+01:00,36.52441530792095
2030,sc01,01-01 10:00:00+01:00,3.772701908967921
2030,sc01,01-01 11:00:00+01:00,-1.545430450278218e-13
2030,sc01,01-01 12:00:00+01:00,-8.08242361927114e-14
2030,sc01,01-01 13:00:00+01:00,8.979483823168266e-13
2030,sc01,01-01 14:00:00+01:00,-8.464340339742193e-13
2030,sc01,01-01 15:00:00+01:00,46.85083519155887
2030,sc01,01-01 16:00:00+01:00,274.7235796060963
2030,sc01,01-01 17:00:00+01:00,-4.973799150320701e-14
2030,sc01,01-01 18:00:00+01:00,2.8421709430404007e-13
2030,sc01,01-01 19:00:00+01:00,5.684341886080802e-14
2030,sc01,01-01 20:00:00+01:00,-3.694822225952521e-13
2030,sc01,01-01 21:00:00+01:00,8.526512829121202e-14
2030,sc01,01-01 22:00:00+01:00,1.1368683772161603e-13
2030,sc01,01-01 23:00:00+01:00,1.4210854715202004e-13
2030,sc01,01-02 00:00:00+01:00,8.526512829121202e-13
2030,sc01,01-02 01:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-02 02:00:00+01:00,4.831690603168681e-13
2030,sc01,01-02 03:00:00+01:00,5.684341886080801e-13
2030,sc01,01-02 04:00:00+01:00,7.673861546209082e-13
2030,sc01,01-02 05:00:00+01:00,1.1368683772161603e-13
2030,sc01,01-02 06:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-02 07:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-02 08:00:00+01:00,767.7068051565394
2030,sc01,01-02 09:00:00+01:00,660.8516302537357
2030,sc01,01-02 10:00:00+01:00,544.002761041108
2030,sc01,01-02 11:00:00+01:00,423.57766770061653
2030,sc01,01-02 12:00:00+01:00,352.76376252745655
2030,sc01,01-02 13:00:00+01:00,345.2440460707977
2030,sc01,01-02 14:00:00+01:00,410.6702390597173
2030,sc01,01-02 15:00:00+01:00,688.0869139539999
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,277.102216702
2030,sc01,01-02 18:00:00+01:00,125.97817504504661
2030,sc01,01-02 19:00:00+01:00,219.8312817258887
2030,sc01,01-02 20:00:00+01:00,176.76921266999997
2030,sc01,01-02 21:00:00+01:00,58.65474965000005
2030,sc01,01-02 22:00:00+01:00,19.421072196791158
2030,sc01,01-02 23:00:00+01:00,13.5638009858718
2030,sc01,01-03 00:00:00+01:00,5.3290705182007514e-14
2030,sc01,01-03 01:00:00+01:00,0.0
2030,sc01,01-03 02:00:00+01:00,-2.5579538487363607e-13
2030,sc01,01-03 03:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-03 04:00:00+01:00,1.1510792319313623e-12
2030,sc01,01-03 05:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-03 06:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-03 07:00:00+01:00,-5.684341886080801e-13
2030,sc01,01-03 08:00:00+01:00,1438.344874446
2030,sc01,01-03 09:00:00+01:00,1476.424399044
2030,sc01,01-03 10:00:00+01:00,1403.862084202
2030,sc01,01-03 11:00:00+01:00,1300.442091698
2030,sc01,01-03 12:00:00+01:00,1221.09304084
2030,sc01,01-03 13:00:00+01:00,1181.749871794
2030,sc01,01-03 14:00:00+01:00,1228.341645576
2030,sc01,01-03 15:00:00+01:00,1336.589194284
2030,sc01,01-03 16:00:00+01:00,1515.373042962
2030,sc01,01-03 17:00:00+01:00,549.436211168
2030,sc01,01-03 18:00:00+01:00,71.39144786975046
2030,sc01,01-03 19:00:00+01:00,55.04383679452022
2030,sc01,01-03 20:00:00+01:00,35.85489420457973
2030,sc01,01-03 21:00:00+01:00,36.464847126423464
2030,sc01,01-03 22:00:00+01:00,33.65499024631672
2030,sc01,01-03 23:00:00+01:00,27.43051510043889
2030,sc01,01-04 00:00:00+01:00,6.907629558255479
2030,sc01,01-04 01:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-04 02:00:00+01:00,-1.7053025658242404e-13
2030,sc01,01-04 03:00:00+01:00,-1.7053025658242404e-13
2030,sc01,01-04 04:00:00+01:00,1.6342482922482304e-13
