Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,EnergyDemand,-27.228360417300003
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,EnergyDemand,-24.4551014856
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_102,PowerFlowIn,16.306413875110916
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,ENS,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,EnergyDemand,-45.38060069328
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,PowerFlowOut,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_103,PowerFlowIn,-44.05786724168444
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,ENS,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,EnergyDemand,-18.65646917568
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,PowerFlowOut,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_104,PowerFlowIn,-9.56471881406914
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Gas,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Hydro,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Nuclear,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Oil,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Solar,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,Wind,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,ENS,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,EnergyDemand,-17.900125829460002
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,PowerFlowOut,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_105,PowerFlowIn,0.5230929492726901
2030,sc01,02-20 23:00:00+01:00,Area_11,N_106,Coal,0.0
2030,sc01,02-20 23:00:00+01:00,Area_11,N_106,Gas,0.0
