Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,46.90236270850536
2030,sc01,01-01 01:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 02:00:00+01:00,-2.2666313270747196e-12
2030,sc01,01-01 03:00:00+01:00,-2.6929569685307797e-12
2030,sc01,01-01 04:00:00+01:00,-3.0482283364108298e-12
2030,sc01,01-01 05:00:00+01:00,6.608047442568932e-13
2030,sc01,01-01 06:00:00+01:00,-1.2221335055073723e-12
2030,sc01,01-01 07:00:00+01:00,-3.979039320256561e-13
2030,sc01,01-01 08:00:00+01:00,-7.531752999057062e-13
2030,sc01,01-01 09:00:00+01:00,-1.2931877790833823e-12
2030,sc01,01-01 10:00:00+01:00,-2.7284841053187847e-12
2030,sc01,01-01 11:00:00+01:00,-2.1103119252074976e-12
2030,sc01,01-01 12:00:00+01:00,-5.542233338928781e-13
2030,sc01,01-01 13:00:00+01:00,-1.6910917111090384e-12
2030,sc01,01-01 14:00:00+01:00,-1.2718714970105793e-12
2030,sc01,01-01 15:00:00+01:00,-1.0018652574217413e-12
2030,sc01,01-01 16:00:00+01:00,8.043343768804334e-12
2030,sc01,01-01 17:00:00+01:00,1.4210854715202004e-13
2030,sc01,01-01 18:00:00+01:00,613.4789821646134
2030,sc01,01-01 19:00:00+01:00,991.8749141535054
2030,sc01,01-01 20:00:00+01:00,982.4762617463663
2030,sc01,01-01 21:00:00+01:00,860.8774786953263
2030,sc01,01-01 22:00:00+01:00,683.5206508021065
2030,sc01,01-01 23:00:00+01:00,315.56835518411606
2030,sc01,01-02 00:00:00+01:00,7.815970093361102e-14
2030,sc01,01-02 01:00:00+01:00,-8.597567102697212e-13
2030,sc01,01-02 02:00:00+01:00,-5.400124791776761e-13
2030,sc01,01-02 03:00:00+01:00,-2.6716406864579767e-12
2030,sc01,01-02 04:00:00+01:00,-2.1458390619955026e-12
2030,sc01,01-02 05:00:00+01:00,8.384404281969182e-13
2030,sc01,01-02 06:00:00+01:00,-1.3493206552084303e-11
2030,sc01,01-02 07:00:00+01:00,822.7779924116224
2030,sc01,01-02 08:00:00+01:00,1620.9328976021375
2030,sc01,01-02 09:00:00+01:00,613.7724782282103
2030,sc01,01-02 10:00:00+01:00,303.1509518480102
2030,sc01,01-02 11:00:00+01:00,340.67343941392556
2030,sc01,01-02 12:00:00+01:00,358.52495450308925
2030,sc01,01-02 13:00:00+01:00,349.33896783780267
2030,sc01,01-02 14:00:00+01:00,333.17863557449107
2030,sc01,01-02 15:00:00+01:00,371.60586992200456
2030,sc01,01-02 16:00:00+01:00,488.4675238501323
2030,sc01,01-02 17:00:00+01:00,1965.8796021246828
2030,sc01,01-02 18:00:00+01:00,5253.644607455196
2030,sc01,01-02 19:00:00+01:00,5508.403216662993
2030,sc01,01-02 20:00:00+01:00,5060.256623249732
2030,sc01,01-02 21:00:00+01:00,4321.473660076003
2030,sc01,01-02 22:00:00+01:00,3461.7008377665215
2030,sc01,01-02 23:00:00+01:00,2355.5208510895063
2030,sc01,01-03 00:00:00+01:00,1571.7117997312941
2030,sc01,01-03 01:00:00+01:00,982.5720175181899
2030,sc01,01-03 02:00:00+01:00,662.5990067492214
2030,sc01,01-03 03:00:00+01:00,355.1067923085819
2030,sc01,01-03 04:00:00+01:00,335.36440242901733
2030,sc01,01-03 05:00:00+01:00,588.502921949314
2030,sc01,01-03 06:00:00+01:00,1678.9001863009041
2030,sc01,01-03 07:00:00+01:00,3583.6310241146507
2030,sc01,01-03 08:00:00+01:00,5012.4567343301715
2030,sc01,01-03 09:00:00+01:00,4244.251958117602
2030,sc01,01-03 10:00:00+01:00,1447.0070016389973
2030,sc01,01-03 11:00:00+01:00,934.247076439481
2030,sc01,01-03 12:00:00+01:00,879.6244353881743
2030,sc01,01-03 13:00:00+01:00,234.59798419839478
2030,sc01,01-03 14:00:00+01:00,227.32009825936797
2030,sc01,01-03 15:00:00+01:00,257.7985803810376
2030,sc01,01-03 16:00:00+01:00,578.0691996723885
2030,sc01,01-03 17:00:00+01:00,4641.92365221392
2030,sc01,01-03 18:00:00+01:00,6738.3219247718735
