Period,Scenario,LoadLevel,Unit,tCO2
2030,sc01,01-04 13:00:00+01:00,123_CT_4,0.0
2030,sc01,01-04 13:00:00+01:00,113_CT_4,0.0
2030,sc01,01-04 13:00:00+01:00,102_STEAM_4,0.0
2030,sc01,01-04 13:00:00+01:00,121_NUCLEAR_1,0.0
2030,sc01,01-04 13:00:00+01:00,101_CT_1,0.0
2030,sc01,01-04 13:00:00+01:00,123_CT_5,0.0
2030,sc01,01-04 13:00:00+01:00,102_CT_1,0.0
2030,sc01,01-04 13:00:00+01:00,107_CC_1,54.47684717536744
2030,sc01,01-04 13:00:00+01:00,123_STEAM_2,98.39231996154247
2030,sc01,01-04 13:00:00+01:00,102_CT_2,0.0
2030,sc01,01-04 13:00:00+01:00,113_CT_2,0.0
2030,sc01,01-04 13:00:00+01:00,116_STEAM_1,0.0
2030,sc01,01-04 13:00:00+01:00,118_CC_1,0.0
2030,sc01,01-04 13:00:00+01:00,115_STEAM_2,0.0
2030,sc01,01-04 13:00:00+01:00,101_STEAM_3,0.0
2030,sc01,01-04 13:00:00+01:00,102_STEAM_3,0.0
2030,sc01,01-04 13:00:00+01:00,113_CT_3,0.0
2030,sc01,01-04 13:00:00+01:00,101_STEAM_4,0.0
2030,sc01,01-04 13:00:00+01:00,113_CT_1,0.0
2030,sc01,01-04 13:00:00+01:00,123_STEAM_3,46.14581446160001
2030,sc01,01-04 13:00:00+01:00,115_STEAM_3,122.1001053456
2030,sc01,01-04 13:00:00+01:00,123_CT_1,0.0
2030,sc01,01-04 13:00:00+01:00,115_STEAM_1,0.0
2030,sc01,01-04 13:00:00+01:00,101_CT_2,0.0
2030,sc01,01-04 16:00:00+01:00,123_CT_4,0.0
2030,sc01,01-04 16:00:00+01:00,113_CT_4,0.0
2030,sc01,01-04 16:00:00+01:00,102_STEAM_4,0.0
2030,sc01,01-04 16:00:00+01:00,121_NUCLEAR_1,0.0
2030,sc01,01-04 16:00:00+01:00,101_CT_1,0.0
2030,sc01,01-04 16:00:00+01:00,123_CT_5,0.0
2030,sc01,01-04 16:00:00+01:00,102_CT_1,0.0
2030,sc01,01-04 16:00:00+01:00,107_CC_1,56.06967254091581
2030,sc01,01-04 16:00:00+01:00,123_STEAM_2,122.1001053456
2030,sc01,01-04 16:00:00+01:00,102_CT_2,0.0
2030,sc01,01-04 16:00:00+01:00,113_CT_2,0.0
2030,sc01,01-04 16:00:00+01:00,116_STEAM_1,0.0
2030,sc01,01-04 16:00:00+01:00,118_CC_1,0.0
2030,sc01,01-04 16:00:00+01:00,115_STEAM_2,0.0
2030,sc01,01-04 16:00:00+01:00,101_STEAM_3,0.0
2030,sc01,01-04 16:00:00+01:00,102_STEAM_3,0.0
2030,sc01,01-04 16:00:00+01:00,113_CT_3,0.0
2030,sc01,01-04 16:00:00+01:00,101_STEAM_4,0.0
2030,sc01,01-04 16:00:00+01:00,113_CT_1,0.0
2030,sc01,01-04 16:00:00+01:00,123_STEAM_3,78.64056651332935
2030,sc01,01-04 16:00:00+01:00,115_STEAM_3,122.1001053456
2030,sc01,01-04 16:00:00+01:00,123_CT_1,0.0
2030,sc01,01-04 16:00:00+01:00,115_STEAM_1,0.0
2030,sc01,01-04 16:00:00+01:00,101_CT_2,0.0
2030,sc01,01-05 20:00:00+01:00,123_CT_4,0.0
2030,sc01,01-05 20:00:00+01:00,113_CT_4,0.0
2030,sc01,01-05 20:00:00+01:00,102_STEAM_4,0.0
2030,sc01,01-05 20:00:00+01:00,121_NUCLEAR_1,0.0
2030,sc01,01-05 20:00:00+01:00,101_CT_1,0.0
2030,sc01,01-05 20:00:00+01:00,123_CT_5,0.0
2030,sc01,01-05 20:00:00+01:00,102_CT_1,0.0
2030,sc01,01-05 20:00:00+01:00,107_CC_1,27.912799963122843
2030,sc01,01-05 20:00:00+01:00,123_STEAM_2,0.0
2030,sc01,01-05 20:00:00+01:00,102_CT_2,0.0
2030,sc01,01-05 20:00:00+01:00,113_CT_2,0.0
2030,sc01,01-05 20:00:00+01:00,116_STEAM_1,0.0
2030,sc01,01-05 20:00:00+01:00,118_CC_1,0.0
2030,sc01,01-05 20:00:00+01:00,115_STEAM_2,0.0
2030,sc01,01-05 20:00:00+01:00,101_STEAM_3,0.0
2030,sc01,01-05 20:00:00+01:00,102_STEAM_3,0.0
2030,sc01,01-05 20:00:00+01:00,113_CT_3,0.0
2030,sc01,01-05 20:00:00+01:00,101_STEAM_4,0.0
2030,sc01,01-05 20:00:00+01:00,113_CT_1,0.0
2030,sc01,01-05 20:00:00+01:00,123_STEAM_3,0.0
2030,sc01,01-05 20:00:00+01:00,115_STEAM_3,0.0
2030,sc01,01-05 20:00:00+01:00,123_CT_1,0.0
2030,sc01,01-05 20:00:00+01:00,115_STEAM_1,0.0
