,Weight
sti1,31
sti10,1
sti100,1
sti101,2
sti102,33
sti103,52
sti104,58
sti105,2
sti106,2
sti107,53
sti108,1
sti109,1
sti11,1
sti110,56
sti111,1
sti112,120
sti113,72
sti114,1
sti115,3
sti116,1
sti117,1
sti118,1
sti119,1
sti12,44
sti120,1
sti121,1
sti122,1
sti123,39
sti124,17
sti125,17
sti126,1
sti127,1
sti128,2
sti129,1
sti13,1
sti130,1
sti131,1
sti132,1
sti133,1
sti134,55
sti135,1
sti136,1
sti137,1
sti138,19
sti139,1
sti14,2
sti140,1
sti141,13
sti142,1
sti143,1
sti144,29
sti145,17
sti146,93
sti147,18
sti148,1
sti149,60
sti15,1
sti150,36
sti151,2
sti152,2
sti153,1
sti154,1
sti155,49
sti156,21
sti157,1
sti158,1
sti159,59
sti16,1
sti160,71
sti161,63
sti162,1
sti163,20
sti164,28
sti165,1
sti166,80
sti167,1
sti168,47
sti169,19
sti17,1
sti170,1
sti171,24
sti172,1
sti173,31
sti174,1
sti175,2
sti176,67
sti177,2
sti178,18
sti179,56
sti18,1
sti180,1
sti181,1
sti182,1
sti183,19
sti184,33
sti185,1
sti186,1
sti187,52
sti188,41
sti189,49
sti19,60
sti190,1
sti191,30
sti192,1
sti193,1
sti194,26
sti195,31
sti196,1
sti197,3
sti198,1
sti199,36
sti2,2
sti20,1
sti200,1
sti201,1
sti202,1
sti203,56
sti204,1
sti205,1
sti206,2
sti207,37
sti208,8
sti209,17
sti21,1
sti210,26
sti211,13
sti212,45
sti213,29
sti214,10
sti215,40
sti216,1
sti217,43
sti218,1
sti219,44
sti22,59
sti220,1
sti221,33
sti222,4
sti223,80
sti224,108
sti225,13
sti226,1
sti227,1
sti228,1
sti229,47
sti23,1
sti230,12
sti231,1
sti232,1
sti233,1
sti234,1
sti235,4
sti236,1
sti237,91
sti238,43
sti239,1
sti24,36
sti240,49
sti241,1
sti242,58
sti243,42
sti244,1
sti245,1
sti246,16
sti247,1
sti248,2
sti249,89
sti25,70
sti250,1
sti251,1
sti252,1
sti253,22
sti254,55
sti255,1
sti256,51
sti257,1
sti258,1
sti259,16
sti26,1
sti260,1
sti261,1
sti262,1
sti263,23
sti264,1
sti265,1
sti266,1
sti267,1
sti268,17
sti269,1
sti27,1
sti270,28
sti271,60
sti272,46
sti273,22
sti274,16
sti275,54
sti276,27
sti277,40
sti278,112
sti279,34
sti28,1
sti280,1
sti281,66
sti282,1
sti283,57
sti284,25
sti285,1
sti286,1
sti287,17
sti288,21
sti289,84
sti29,1
sti290,1
sti291,43
sti292,1
sti293,32
sti294,22
sti295,1
sti296,72
sti297,1
sti298,1
sti299,38
sti3,45
sti30,1
sti300,29
sti301,22
sti302,19
sti303,13
sti304,107
sti305,51
sti306,21
sti307,12
sti308,60
sti309,42
sti31,1
sti310,33
sti311,47
sti312,40
sti313,1
sti314,1
sti315,2
sti316,12
sti317,38
sti318,82
sti319,1
sti32,1
sti320,9
sti321,69
sti322,7
sti323,20
sti324,1
sti325,1
sti326,1
sti327,47
sti328,3
sti329,30
sti33,28
sti330,1
sti331,55
sti332,60
sti333,58
sti334,25
sti335,94
sti336,8
sti337,25
sti338,24
sti339,1
sti34,1
sti340,55
sti341,44
sti342,1
sti343,48
sti344,2
sti345,1
sti346,1
sti347,1
sti348,14
sti349,26
sti35,174
sti350,32
sti351,64
sti352,17
sti353,36
sti354,51
sti355,44
sti356,1
sti357,34
sti358,27
sti359,1
sti36,1
sti360,19
sti361,29
sti362,64
sti363,46
sti364,16
sti365,1
sti366,33
sti367,37
sti368,21
sti369,24
sti37,1
sti370,48
sti371,31
sti372,49
sti373,22
sti374,27
sti375,26
sti376,48
sti377,1
sti378,2
sti379,2
sti38,1
sti380,7
sti381,63
sti382,48
sti383,88
sti384,2
sti385,29
sti386,47
sti387,1
sti388,10
sti389,21
sti39,1
sti390,51
sti391,1
sti392,17
sti393,14
sti394,56
sti395,34
sti396,17
sti397,26
sti398,12
sti399,1
sti4,1
sti40,109
sti400,43
sti41,3
sti42,1
sti43,1
sti44,18
sti45,27
sti46,1
sti47,2
sti48,53
sti49,70
sti5,1
sti50,60
sti51,1
sti52,1
sti53,3
sti54,1
sti55,38
sti56,1
sti57,1
sti58,24
sti59,1
sti6,74
sti60,65
sti61,14
sti62,1
sti63,42
sti64,1
sti65,41
sti66,1
sti67,115
sti68,1
sti69,1
sti7,1
sti70,1
sti71,38
sti72,1
sti73,1
sti74,1
sti75,1
sti76,2
sti77,3
sti78,1
sti79,2
sti8,1
sti80,54
sti81,3
sti82,71
sti83,1
sti84,57
sti85,22
sti86,1
sti87,50
sti88,1
sti89,1
sti9,50
sti90,63
sti91,1
sti92,1
sti93,1
sti94,1
sti95,1
sti96,1
sti97,11
sti98,1
sti99,37
