Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-02 18:00:00+01:00,N_113,1.0133462532387014
2030,sc01,01-02 18:00:00+01:00,N_119,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_116,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_103,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_108,1.0133462532387005
2030,sc01,01-02 18:00:00+01:00,N_118,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-02 18:00:00+01:00,N_123,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_112,1.0133462532387005
2030,sc01,01-02 18:00:00+01:00,N_109,1.0133462532387005
2030,sc01,01-02 18:00:00+01:00,N_110,1.0133462532386908
2030,sc01,01-02 18:00:00+01:00,N_111,1.0133462532386996
2030,sc01,01-02 18:00:00+01:00,N_102,1.0133462532386972
2030,sc01,01-02 18:00:00+01:00,N_117,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_120,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_106,1.0133462532386972
2030,sc01,01-02 18:00:00+01:00,N_105,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_107,1.0133462532387005
2030,sc01,01-02 18:00:00+01:00,N_104,1.0133462532386972
2030,sc01,01-02 18:00:00+01:00,N_124,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_115,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_101,1.013346253238699
2030,sc01,01-02 18:00:00+01:00,N_121,1.0133462532386988
2030,sc01,01-02 18:00:00+01:00,N_114,1.0133462532386996
2030,sc01,01-07 08:00:00+01:00,N_113,53.42784966594481
2030,sc01,01-07 08:00:00+01:00,N_119,44.260585665245586
2030,sc01,01-07 08:00:00+01:00,N_116,42.08828828349142
2030,sc01,01-07 08:00:00+01:00,N_103,80.03096356254066
2030,sc01,01-07 08:00:00+01:00,N_108,59.15123225770054
2030,sc01,01-07 08:00:00+01:00,N_118,30.90458866559554
2030,sc01,01-07 08:00:00+01:00,N_122,29.521650876324074
2030,sc01,01-07 08:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-07 08:00:00+01:00,N_112,55.313291397043024
2030,sc01,01-07 08:00:00+01:00,N_109,61.05376103992226
2030,sc01,01-07 08:00:00+01:00,N_110,57.497173178966264
2030,sc01,01-07 08:00:00+01:00,N_111,53.40828084458593
2030,sc01,01-07 08:00:00+01:00,N_102,63.72586775783679
2030,sc01,01-07 08:00:00+01:00,N_117,36.12723518058948
2030,sc01,01-07 08:00:00+01:00,N_120,47.984524033967006
2030,sc01,01-07 08:00:00+01:00,N_106,59.058827413399335
2030,sc01,01-07 08:00:00+01:00,N_105,60.9350359158288
2030,sc01,01-07 08:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-07 08:00:00+01:00,N_104,62.25644101669195
2030,sc01,01-07 08:00:00+01:00,N_124,99.68968751705987
2030,sc01,01-07 08:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-07 08:00:00+01:00,N_101,64.22494985993848
2030,sc01,01-07 08:00:00+01:00,N_121,25.268482634831244
2030,sc01,01-07 08:00:00+01:00,N_114,47.544889406497326
2030,sc01,01-07 17:00:00+01:00,N_113,49.230645424388854
2030,sc01,01-07 17:00:00+01:00,N_119,36.93715072319625
2030,sc01,01-07 17:00:00+01:00,N_116,34.02012045023783
2030,sc01,01-07 17:00:00+01:00,N_103,84.93979547595455
2030,sc01,01-07 17:00:00+01:00,N_108,56.9162141347795
2030,sc01,01-07 17:00:00+01:00,N_118,13.4202095228164
2030,sc01,01-07 17:00:00+01:00,N_122,1.013346253238699
2030,sc01,01-07 17:00:00+01:00,N_123,44.66538677103414
2030,sc01,01-07 17:00:00+01:00,N_112,51.76556502752053
2030,sc01,01-07 17:00:00+01:00,N_109,59.469679469372096
2030,sc01,01-07 17:00:00+01:00,N_110,54.69623062736368
2030,sc01,01-07 17:00:00+01:00,N_111,49.207937519519625
2030,sc01,01-07 17:00:00+01:00,N_102,63.05602830061496
2030,sc01,01-07 17:00:00+01:00,N_117,22.81222401940495
2030,sc01,01-07 17:00:00+01:00,N_120,41.937774048267826
2030,sc01,01-07 17:00:00+01:00,N_106,56.79219363696817
2030,sc01,01-07 17:00:00+01:00,N_105,59.31033339715983
2030,sc01,01-07 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-07 17:00:00+01:00,N_104,61.08384775843411
2030,sc01,01-07 17:00:00+01:00,N_124,111.32461057534574
2030,sc01,01-07 17:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-07 17:00:00+01:00,N_101,63.72586775783677
2030,sc01,01-07 17:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-07 17:00:00+01:00,N_114,41.341137600114685
2030,sc01,01-08 17:00:00+01:00,N_113,49.59913191543762
2030,sc01,01-08 17:00:00+01:00,N_119,37.03767493602044
2030,sc01,01-08 17:00:00+01:00,N_116,34.057061923036436
2030,sc01,01-08 17:00:00+01:00,N_103,86.0866371405201
2030,sc01,01-08 17:00:00+01:00,N_108,57.452223576066764
2030,sc01,01-08 17:00:00+01:00,N_118,13.432436058766456
2030,sc01,01-08 17:00:00+01:00,N_122,1.013346253238699
2030,sc01,01-08 17:00:00+01:00,N_123,44.934363957432595
2030,sc01,01-08 17:00:00+01:00,N_112,52.18930536204343
2030,sc01,01-08 17:00:00+01:00,N_109,60.06134699691194
2030,sc01,01-08 17:00:00+01:00,N_110,55.18385091221276
2030,sc01,01-08 17:00:00+01:00,N_111,49.57592904456624
2030,sc01,01-08 17:00:00+01:00,N_102,63.72586775783677
2030,sc01,01-08 17:00:00+01:00,N_117,22.835780163957377
2030,sc01,01-08 17:00:00+01:00,N_120,42.147297243993
2030,sc01,01-08 17:00:00+01:00,N_106,57.32549979363637
2030,sc01,01-08 17:00:00+01:00,N_105,59.898527645735946
2030,sc01,01-08 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-08 17:00:00+01:00,N_104,61.71069944008861
2030,sc01,01-08 17:00:00+01:00,N_124,113.04656414555011
2030,sc01,01-08 17:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-08 17:00:00+01:00,N_101,64.41030775879041
2030,sc01,01-08 17:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-08 17:00:00+01:00,N_114,41.53765586389776
2030,sc01,01-09 08:00:00+01:00,N_113,56.56041729808708
2030,sc01,01-09 08:00:00+01:00,N_119,38.93673433259115
2030,sc01,01-09 08:00:00+01:00,N_116,34.75494404586449
2030,sc01,01-09 08:00:00+01:00,N_103,107.7522675223411
2030,sc01,01-09 08:00:00+01:00,N_108,67.57827915540892
2030,sc01,01-09 08:00:00+01:00,N_118,13.663414420408321
2030,sc01,01-09 08:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-09 08:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-09 08:00:00+01:00,N_112,60.19442215305139
2030,sc01,01-09 08:00:00+01:00,N_109,71.23887076211275
2030,sc01,01-09 08:00:00+01:00,N_110,64.39575974377809
2030,sc01,01-09 08:00:00+01:00,N_111,56.52786374631402
2030,sc01,01-09 08:00:00+01:00,N_102,76.38018137734151
2030,sc01,01-09 08:00:00+01:00,N_117,23.280792528665064
2030,sc01,01-09 08:00:00+01:00,N_120,46.10551768126544
2030,sc01,01-09 08:00:00+01:00,N_106,67.40048610406139
2030,sc01,01-09 08:00:00+01:00,N_105,71.01043574613684
2030,sc01,01-09 08:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-09 08:00:00+01:00,N_104,73.55290683328994
2030,sc01,01-09 08:00:00+01:00,N_124,145.576956735392
2030,sc01,01-09 08:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-09 08:00:00+01:00,N_101,77.34044845507584
2030,sc01,01-09 08:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-09 08:00:00+01:00,N_114,45.25019282340459
2030,sc01,01-09 16:00:00+01:00,N_113,53.41913401763231
2030,sc01,01-09 16:00:00+01:00,N_119,44.254413028986896
2030,sc01,01-09 16:00:00+01:00,N_116,42.07978577962529
2030,sc01,01-09 16:00:00+01:00,N_103,80.04007500461806
2030,sc01,01-09 16:00:00+01:00,N_108,59.14867590802409
2030,sc01,01-09 16:00:00+01:00,N_118,16.087720599930407
2030,sc01,01-09 16:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-09 16:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-09 16:00:00+01:00,N_112,55.30890022781296
2030,sc01,01-09 16:00:00+01:00,N_109,61.05226784136172
2030,sc01,01-09 16:00:00+01:00,N_110,57.49369252539926
