,Weight
sti1,98
sti10,152
sti11,70
sti12,164
sti13,102
sti14,175
sti15,117
sti16,82
sti17,170
sti18,176
sti19,113
sti2,116
sti20,58
sti21,76
sti22,78
sti23,60
sti24,81
sti25,157
sti26,91
sti27,129
sti28,36
sti29,115
sti3,195
sti30,113
sti31,108
sti32,197
sti33,82
sti34,43
sti35,92
sti36,176
sti37,147
sti38,102
sti39,83
sti4,122
sti40,74
sti41,186
sti42,66
sti43,83
sti44,100
sti45,47
sti46,132
sti47,108
sti48,67
sti49,82
sti5,122
sti50,153
sti51,160
sti52,151
sti53,117
sti54,95
sti55,158
sti56,98
sti57,182
sti58,82
sti59,66
sti6,82
sti60,92
sti61,127
sti62,101
sti63,133
sti64,87
sti65,57
sti66,13
sti67,52
sti68,59
sti69,76
sti7,197
sti70,119
sti71,163
sti72,93
sti73,101
sti74,35
sti75,117
sti76,194
sti77,140
sti78,120
sti79,128
sti8,78
sti80,53
sti9,114
