Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Coal,47.369279999999996
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Solar,18.5538203301
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,EnergyDemand,-27.834225720600003
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,PowerFlowOut,-38.088874609499996
2030,sc01,01-17 16:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Coal,40.635635589875605
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Solar,7.104841653299999
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-17 16:00:00+01:00,Area_11,N_102,Nuclear,0.0
