,Weight
sti1,28
sti10,32
sti100,19
sti101,24
sti102,46
sti103,32
sti104,18
sti105,57
sti106,14
sti107,18
sti108,29
sti109,18
sti11,97
sti110,23
sti111,24
sti112,13
sti113,13
sti114,54
sti115,24
sti116,13
sti117,28
sti118,23
sti119,37
sti12,17
sti120,18
sti121,31
sti122,14
sti123,30
sti124,23
sti125,14
sti126,56
sti127,10
sti128,14
sti129,21
sti13,39
sti130,40
sti131,34
sti132,22
sti133,40
sti134,44
sti135,15
sti136,20
sti137,11
sti138,28
sti139,28
sti14,13
sti140,25
sti141,18
sti142,20
sti143,19
sti144,34
sti145,28
sti146,16
sti147,11
sti148,22
sti149,5
sti15,30
sti150,34
sti151,20
sti152,36
sti153,31
sti154,13
sti155,25
sti156,13
sti157,32
sti158,32
sti159,29
sti16,27
sti160,22
sti161,16
sti162,14
sti163,21
sti164,25
sti165,10
sti166,15
sti167,29
sti168,30
sti169,19
sti17,18
sti170,28
sti171,29
sti172,43
sti173,23
sti174,19
sti175,28
sti176,20
sti177,20
sti178,34
sti179,16
sti18,39
sti180,31
sti181,6
sti182,18
sti183,23
sti184,30
sti185,19
sti186,13
sti187,25
sti188,21
sti189,9
sti19,6
sti190,44
sti191,10
sti192,39
sti193,13
sti194,35
sti195,12
sti196,9
sti197,15
sti198,21
sti199,23
sti2,48
sti20,18
sti200,30
sti201,26
sti202,26
sti203,35
sti204,15
sti205,31
sti206,19
sti207,19
sti208,13
sti209,17
sti21,30
sti210,27
sti211,22
sti212,30
sti213,25
sti214,27
sti215,7
sti216,21
sti217,37
sti218,33
sti219,7
sti22,14
sti220,6
sti221,33
sti222,20
sti223,20
sti224,41
sti225,11
sti226,20
sti227,32
sti228,15
sti229,32
sti23,18
sti230,33
sti231,31
sti232,14
sti233,21
sti234,18
sti235,19
sti236,23
sti237,25
sti238,26
sti239,30
sti24,25
sti240,25
sti241,14
sti242,25
sti243,25
sti244,18
sti245,34
sti246,21
sti247,10
sti248,22
sti249,14
sti25,28
sti250,22
sti251,45
sti252,19
sti253,22
sti254,18
sti255,11
sti256,32
sti257,18
sti258,44
sti259,13
sti26,27
sti260,18
sti261,12
sti262,32
sti263,32
sti264,30
sti265,20
sti266,22
sti267,35
sti268,27
sti269,31
sti27,14
sti270,17
sti271,36
sti272,33
sti273,28
sti274,25
sti275,25
sti276,24
sti277,7
sti278,13
sti279,17
sti28,32
sti280,19
sti281,17
sti282,29
sti283,10
sti284,19
sti285,17
sti286,32
sti287,30
sti288,25
sti289,11
sti29,38
sti290,26
sti291,18
sti292,33
sti293,17
sti294,26
sti295,9
sti296,11
sti297,14
sti298,8
sti299,11
sti3,35
sti30,28
sti300,30
sti301,35
sti302,16
sti303,22
sti304,14
sti305,13
sti306,10
sti307,13
sti308,16
sti309,15
sti31,30
sti310,18
sti311,31
sti312,35
sti313,16
sti314,12
sti315,16
sti316,14
sti317,15
sti318,20
sti319,22
sti32,27
sti320,39
sti321,37
sti322,13
sti323,31
sti324,27
sti33,33
sti34,30
sti35,21
sti36,25
sti37,56
sti38,17
sti39,40
sti4,25
sti40,10
sti41,26
sti42,49
sti43,19
sti44,29
sti45,39
sti46,24
sti47,31
sti48,24
sti49,30
sti5,27
sti50,72
sti51,22
sti52,24
sti53,23
sti54,28
sti55,42
sti56,27
sti57,10
sti58,20
sti59,12
sti6,19
sti60,34
sti61,25
sti62,29
sti63,30
sti64,8
sti65,20
sti66,38
sti67,18
sti68,27
sti69,15
sti7,25
sti70,16
sti71,28
sti72,19
sti73,14
sti74,27
sti75,19
sti76,15
sti77,19
sti78,16
sti79,33
sti8,20
sti80,23
sti81,44
sti82,30
sti83,16
sti84,17
sti85,28
sti86,36
sti87,18
sti88,30
sti89,32
sti9,13
sti90,44
sti91,17
sti92,21
sti93,36
sti94,12
sti95,27
sti96,58
sti97,24
sti98,34
sti99,30
stn1,30
stn10,10
stn11,37
stn12,19
stn13,37
stn14,15
stn15,12
stn16,28
stn17,17
stn18,20
stn19,17
stn2,45
stn20,8
stn21,15
stn22,36
stn23,24
stn24,30
stn25,27
stn26,17
stn27,26
stn28,31
stn29,42
stn3,5
stn30,25
stn31,15
stn32,10
stn4,18
stn5,51
stn6,26
stn7,17
stn8,29
stn9,31
stp1,19
stp2,35
stp3,12
stp4,29
stp5,9
