,Weight
sti1,54
sti10,44
sti100,41
sti101,32
sti102,81
sti103,33
sti104,37
sti105,41
sti106,74
sti107,12
sti108,56
sti109,39
sti11,57
sti110,50
sti111,17
sti112,55
sti113,18
sti114,89
sti115,44
sti116,24
sti117,24
sti118,54
sti119,33
sti12,46
sti120,19
sti121,40
sti122,42
sti123,62
sti124,19
sti125,41
sti126,54
sti127,76
sti128,34
sti129,14
sti13,59
sti130,32
sti131,81
sti132,48
sti133,37
sti134,53
sti135,19
sti136,44
sti137,40
sti138,40
sti139,49
sti14,58
sti140,47
sti141,51
sti142,84
sti143,7
sti144,21
sti145,44
sti146,61
sti147,71
sti148,68
sti149,47
sti15,94
sti150,30
sti151,83
sti152,30
sti153,26
sti154,22
sti155,20
sti156,52
sti157,51
sti158,58
sti159,49
sti16,38
sti160,10
sti161,70
sti162,35
sti163,32
sti164,38
sti165,26
sti166,58
sti167,41
sti168,7
sti169,50
sti17,33
sti170,40
sti171,16
sti172,16
sti173,26
sti174,17
sti175,11
sti176,33
sti177,21
sti178,32
sti179,25
sti18,33
sti180,48
sti181,47
sti182,57
sti183,69
sti184,34
sti185,42
sti186,54
sti187,46
sti188,24
sti189,51
sti19,18
sti190,59
sti191,57
sti192,44
sti193,45
sti194,65
sti195,46
sti196,17
sti197,20
sti198,55
sti199,36
sti2,91
sti20,48
sti200,23
sti21,13
sti22,35
sti23,29
sti24,44
sti25,18
sti26,32
sti27,41
sti28,55
sti29,41
sti3,54
sti30,17
sti31,46
sti32,30
sti33,40
sti34,34
sti35,57
sti36,79
sti37,35
sti38,53
sti39,65
sti4,98
sti40,55
sti41,27
sti42,21
sti43,47
sti44,24
sti45,63
sti46,40
sti47,19
sti48,66
sti49,102
sti5,28
sti50,79
sti51,17
sti52,73
sti53,25
sti54,56
sti55,66
sti56,16
sti57,42
sti58,21
sti59,68
sti6,28
sti60,71
sti61,58
sti62,33
sti63,44
sti64,83
sti65,40
sti66,30
sti67,35
sti68,30
sti69,64
sti7,32
sti70,33
sti71,11
sti72,44
sti73,70
sti74,48
sti75,20
sti76,49
sti77,71
sti78,83
sti79,34
sti8,33
sti80,73
sti81,46
sti82,48
sti83,29
sti84,18
sti85,50
sti86,40
sti87,50
sti88,47
sti89,35
sti9,48
sti90,80
sti91,23
sti92,39
sti93,58
sti94,42
sti95,18
sti96,92
sti97,48
sti98,43
sti99,58
