Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,62.28860811816704
2030,sc01,01-01 01:00:00+01:00,-3.751665644813329e-12
2030,sc01,01-01 02:00:00+01:00,5.755396159656812e-13
2030,sc01,01-01 03:00:00+01:00,-3.055333763768431e-13
2030,sc01,01-01 04:00:00+01:00,-2.0250467969162855e-12
2030,sc01,01-01 05:00:00+01:00,-1.8687273950490635e-12
2030,sc01,01-01 06:00:00+01:00,-3.126388037344441e-13
2030,sc01,01-01 07:00:00+01:00,-4.376943252282217e-12
2030,sc01,01-01 08:00:00+01:00,3.907985046680551e-12
2030,sc01,01-01 09:00:00+01:00,2.1174173525650986e-12
2030,sc01,01-01 10:00:00+01:00,-5.115907697472721e-13
2030,sc01,01-01 11:00:00+01:00,-1.3145040611561853e-12
2030,sc01,01-01 12:00:00+01:00,-4.973799150320701e-13
2030,sc01,01-01 13:00:00+01:00,-6.750155989720952e-12
2030,sc01,01-01 14:00:00+01:00,3.552713678800501e-14
2030,sc01,01-01 15:00:00+01:00,-1.4566126083082054e-12
2030,sc01,01-01 16:00:00+01:00,-3.325340003357269e-12
2030,sc01,01-01 17:00:00+01:00,7.105427357601002e-13
2030,sc01,01-01 18:00:00+01:00,621.7913012051622
2030,sc01,01-01 19:00:00+01:00,1008.1984972561025
2030,sc01,01-01 20:00:00+01:00,1003.2394790048071
2030,sc01,01-01 21:00:00+01:00,885.5227215108613
2030,sc01,01-01 22:00:00+01:00,705.7898841671802
2030,sc01,01-01 23:00:00+01:00,337.79406674686027
2030,sc01,01-02 00:00:00+01:00,-1.1723955140041653e-12
2030,sc01,01-02 01:00:00+01:00,2.3447910280083306e-13
2030,sc01,01-02 02:00:00+01:00,-1.5631940186722204e-13
2030,sc01,01-02 03:00:00+01:00,-2.1600499167107046e-12
2030,sc01,01-02 04:00:00+01:00,-7.815970093361102e-13
2030,sc01,01-02 05:00:00+01:00,2.6574298317427747e-12
2030,sc01,01-02 06:00:00+01:00,-7.815970093361102e-14
2030,sc01,01-02 07:00:00+01:00,765.0620350152826
2030,sc01,01-02 08:00:00+01:00,1565.027841404
2030,sc01,01-02 09:00:00+01:00,570.544208380426
2030,sc01,01-02 10:00:00+01:00,315.75037274748826
2030,sc01,01-02 11:00:00+01:00,353.6950358724154
2030,sc01,01-02 12:00:00+01:00,371.6300151118263
2030,sc01,01-02 13:00:00+01:00,362.4478489718206
2030,sc01,01-02 14:00:00+01:00,352.48354086193535
2030,sc01,01-02 15:00:00+01:00,389.68006707638995
2030,sc01,01-02 16:00:00+01:00,492.1450439432791
2030,sc01,01-02 17:00:00+01:00,1967.2703807708572
2030,sc01,01-02 18:00:00+01:00,5254.932461110692
2030,sc01,01-02 19:00:00+01:00,5515.830702983406
2030,sc01,01-02 20:00:00+01:00,5064.184993289659
2030,sc01,01-02 21:00:00+01:00,4329.295306448925
2030,sc01,01-02 22:00:00+01:00,3466.4275695855927
2030,sc01,01-02 23:00:00+01:00,2357.6564259724405
2030,sc01,01-03 00:00:00+01:00,1472.2694686548068
2030,sc01,01-03 01:00:00+01:00,897.6000797078575
2030,sc01,01-03 02:00:00+01:00,576.6217344794254
2030,sc01,01-03 03:00:00+01:00,283.4542043317779
2030,sc01,01-03 04:00:00+01:00,256.98515891744466
2030,sc01,01-03 05:00:00+01:00,484.4333949298374
2030,sc01,01-03 06:00:00+01:00,1681.452976057254
2030,sc01,01-03 07:00:00+01:00,3586.5733048200696
2030,sc01,01-03 08:00:00+01:00,5014.534084368235
2030,sc01,01-03 09:00:00+01:00,4245.987683438941
2030,sc01,01-03 10:00:00+01:00,1448.4374262666124
2030,sc01,01-03 11:00:00+01:00,943.1320492715788
2030,sc01,01-03 12:00:00+01:00,888.6995321701529
2030,sc01,01-03 13:00:00+01:00,230.1456957006257
2030,sc01,01-03 14:00:00+01:00,223.73488537355212
2030,sc01,01-03 15:00:00+01:00,253.64494660697454
2030,sc01,01-03 16:00:00+01:00,578.5009980040326
2030,sc01,01-03 17:00:00+01:00,4640.784959635747
2030,sc01,01-03 18:00:00+01:00,6738.1611781452375
2030,sc01,01-03 19:00:00+01:00,6667.39728686893
2030,sc01,01-03 20:00:00+01:00,5841.640133354515
2030,sc01,01-03 21:00:00+01:00,4577.365645616371
2030,sc01,01-03 22:00:00+01:00,3486.8538669695913
2030,sc01,01-03 23:00:00+01:00,2206.743045387146
2030,sc01,01-04 00:00:00+01:00,1494.7150351215555
2030,sc01,01-04 01:00:00+01:00,934.7121927714873
2030,sc01,01-04 02:00:00+01:00,533.3156258032437
2030,sc01,01-04 03:00:00+01:00,305.40657619976207
2030,sc01,01-04 04:00:00+01:00,216.76804474659392
2030,sc01,01-04 05:00:00+01:00,415.19787561578283
2030,sc01,01-04 06:00:00+01:00,1233.87913865983
2030,sc01,01-04 07:00:00+01:00,2995.5419727484814
2030,sc01,01-04 08:00:00+01:00,4368.320995732733
2030,sc01,01-04 09:00:00+01:00,3761.8740703937788
2030,sc01,01-04 10:00:00+01:00,319.16966248082423
2030,sc01,01-04 11:00:00+01:00,302.0311388004544
2030,sc01,01-04 12:00:00+01:00,335.98350401463756
2030,sc01,01-04 13:00:00+01:00,346.6685030267976
2030,sc01,01-04 14:00:00+01:00,283.8224512408352
2030,sc01,01-04 15:00:00+01:00,324.8631376776325
2030,sc01,01-04 16:00:00+01:00,511.8887420682652
2030,sc01,01-04 17:00:00+01:00,1807.7038173332558
2030,sc01,01-04 18:00:00+01:00,4637.520183097441
2030,sc01,01-04 19:00:00+01:00,5977.295116943757
2030,sc01,01-04 20:00:00+01:00,5041.5491535544525
2030,sc01,01-04 21:00:00+01:00,3855.6648692275808
2030,sc01,01-04 22:00:00+01:00,2760.4007707877167
2030,sc01,01-04 23:00:00+01:00,1987.3251114177965
