Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-05 20:00:00+01:00,Solar 21,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 74,0.0
2030,sc01,01-05 20:00:00+01:00,CC NG 06,0.0
2030,sc01,01-05 20:00:00+01:00,CT NG 03,0.0
2030,sc01,01-05 20:00:00+01:00,CT NG 15,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 33,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 48,0.0
2030,sc01,01-05 20:00:00+01:00,CC NG 05,0.06173223977429586
2030,sc01,01-05 20:00:00+01:00,Solar 41,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 11,0.0
2030,sc01,01-05 20:00:00+01:00,CT Oil 03,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 44,0.0
2030,sc01,01-05 20:00:00+01:00,CT NG 04,0.0
2030,sc01,01-05 20:00:00+01:00,Wind 16,0.2383042843
2030,sc01,01-05 20:00:00+01:00,Solar 09,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 39,0.0
2030,sc01,01-05 20:00:00+01:00,CC NG 32,0.0
2030,sc01,01-05 20:00:00+01:00,Wind 07,0.0
2030,sc01,01-05 20:00:00+01:00,CT NG 69,0.0
2030,sc01,01-05 20:00:00+01:00,Wind 08,0.0
2030,sc01,01-05 20:00:00+01:00,CT NG 02,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 67,0.0
2030,sc01,01-05 20:00:00+01:00,Wind N01,6.806425455
2030,sc01,01-05 20:00:00+01:00,Solar 75,0.0
2030,sc01,01-05 20:00:00+01:00,CC NG 08,0.0
2030,sc01,01-05 20:00:00+01:00,Hydro 29,5.524497
2030,sc01,01-05 20:00:00+01:00,Hydro 19,0.0102575
2030,sc01,01-05 20:00:00+01:00,CC NG 40,3.6315684999999998
2030,sc01,01-05 20:00:00+01:00,CT NG 54,0.0
2030,sc01,01-05 20:00:00+01:00,Wind 12,0.7174340345000001
2030,sc01,01-05 20:00:00+01:00,Solar 22,0.0
2030,sc01,01-05 20:00:00+01:00,CT NG 01,0.0
2030,sc01,01-05 20:00:00+01:00,CT NG 75,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 73,0.0
2030,sc01,01-05 20:00:00+01:00,Solar 01,0.0
