,Weight
sti1,113
sti10,162
sti11,84
sti12,180
sti13,104
sti14,219
sti15,136
sti16,112
sti17,166
sti18,192
sti19,197
sti2,137
sti20,59
sti21,87
sti22,76
sti23,63
sti24,81
sti25,161
sti26,106
sti27,200
sti28,42
sti29,119
sti3,219
sti30,127
sti31,135
sti32,274
sti33,78
sti34,69
sti35,98
sti36,235
sti37,168
sti38,131
sti39,79
sti4,168
sti40,77
sti41,200
sti42,66
sti43,81
sti44,119
sti45,47
sti46,139
sti47,130
sti48,75
sti49,83
sti5,121
sti50,143
sti51,171
sti52,176
sti53,119
sti54,91
sti55,161
sti56,139
sti57,183
sti58,84
sti59,73
sti6,82
sti60,92
sti61,164
sti62,104
sti63,154
sti64,83
sti65,67
sti66,13
sti67,52
sti68,116
sti69,76
sti7,292
sti70,147
sti8,79
sti9,160
