Period,Scenario,LoadLevel,mEUR
2030,sc01,01-03 17:00:00+01:00,15930.591620567944
2030,sc01,01-05 18:00:00+01:00,23531.200338805073
2030,sc01,01-06 01:00:00+01:00,196559.15455697058
2030,sc01,01-07 17:00:00+01:00,28027.831776065705
2030,sc01,01-10 17:00:00+01:00,6684.840848938596
2030,sc01,01-10 20:00:00+01:00,9886.375449409048
2030,sc01,01-11 06:00:00+01:00,43802.42609600043
2030,sc01,01-11 11:00:00+01:00,451171.4428836641
2030,sc01,01-11 17:00:00+01:00,6587.816841111207
2030,sc01,01-11 21:00:00+01:00,11531.860415794496
2030,sc01,01-16 17:00:00+01:00,74801.67753480011
2030,sc01,01-17 23:00:00+01:00,75525.11523538214
2030,sc01,01-19 18:00:00+01:00,154726.7874472964
2030,sc01,01-21 04:00:00+01:00,563885.9390202673
2030,sc01,01-21 17:00:00+01:00,23782.534986044953
2030,sc01,01-21 18:00:00+01:00,47610.91805083843
2030,sc01,01-24 10:00:00+01:00,2167248.6282283496
2030,sc01,01-25 18:00:00+01:00,16706.331981311923
2030,sc01,01-27 17:00:00+01:00,66801.15635615311
2030,sc01,01-27 19:00:00+01:00,5534.962087707536
2030,sc01,01-28 16:00:00+01:00,155328.13432685603
2030,sc01,01-30 19:00:00+01:00,866756.84536367
2030,sc01,01-31 17:00:00+01:00,28495.023806992853
2030,sc01,02-02 19:00:00+01:00,4476.370534699589
2030,sc01,02-02 23:00:00+01:00,119501.94347063836
2030,sc01,02-03 18:00:00+01:00,34814.9673231249
2030,sc01,02-06 21:00:00+01:00,412408.3905446173
2030,sc01,02-09 09:00:00+01:00,1445489.704189496
2030,sc01,02-11 06:00:00+01:00,147053.98768638063
2030,sc01,02-11 19:00:00+01:00,16251.073757614133
2030,sc01,02-12 04:00:00+01:00,1260895.57922715
2030,sc01,02-12 10:00:00+01:00,2736444.8869187483
2030,sc01,02-12 20:00:00+01:00,54987.61096464241
2030,sc01,02-13 02:00:00+01:00,1048793.2180609019
