Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-03 19:00:00+01:00,N_121,3.284660545247919
2030,sc01,01-03 19:00:00+01:00,N_119,5.4846374203216754
2030,sc01,01-03 19:00:00+01:00,N_118,4.07996944788534
2030,sc01,01-03 19:00:00+01:00,N_117,4.632693781764629
2030,sc01,01-03 19:00:00+01:00,N_111,5.553183913593267
2030,sc01,01-03 19:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-03 19:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-03 19:00:00+01:00,N_114,5.509238765112159
2030,sc01,01-03 19:00:00+01:00,N_113,5.553310763425634
2030,sc01,01-03 19:00:00+01:00,N_109,8.779533465087491
2030,sc01,01-03 19:00:00+01:00,N_124,6.297328681222316
2030,sc01,01-03 19:00:00+01:00,N_120,5.512571667635667
2030,sc01,01-03 19:00:00+01:00,N_116,5.4683424427218466
2030,sc01,01-03 19:00:00+01:00,N_108,30.904588665595536
2030,sc01,01-03 19:00:00+01:00,N_101,1.111940144695327
2030,sc01,01-03 19:00:00+01:00,N_122,3.8126596985456254
2030,sc01,01-03 19:00:00+01:00,N_123,5.527808529806936
2030,sc01,01-03 19:00:00+01:00,N_110,2.4148164687096254
2030,sc01,01-03 19:00:00+01:00,N_106,-12.105382956976163
2030,sc01,01-03 19:00:00+01:00,N_104,5.132043812212762
2030,sc01,01-03 19:00:00+01:00,N_112,5.567471212336091
2030,sc01,01-03 19:00:00+01:00,N_115,6.388502948882309
2030,sc01,01-03 19:00:00+01:00,N_103,6.149939065486798
2030,sc01,01-03 19:00:00+01:00,N_105,1.7490526989731525
2030,sc01,01-08 18:00:00+01:00,N_121,3.284660545247919
2030,sc01,01-08 18:00:00+01:00,N_119,5.462826921772569
2030,sc01,01-08 18:00:00+01:00,N_118,4.02164374842229
2030,sc01,01-08 18:00:00+01:00,N_117,4.533832847153514
2030,sc01,01-08 18:00:00+01:00,N_111,5.542030263798847
2030,sc01,01-08 18:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-08 18:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-08 18:00:00+01:00,N_114,5.491253010880101
2030,sc01,01-08 18:00:00+01:00,N_113,5.542176834836698
2030,sc01,01-08 18:00:00+01:00,N_109,8.777850230918554
2030,sc01,01-08 18:00:00+01:00,N_124,6.340191669944818
2030,sc01,01-08 18:00:00+01:00,N_120,5.4951040761339245
2030,sc01,01-08 18:00:00+01:00,N_116,5.443998581728445
2030,sc01,01-08 18:00:00+01:00,N_108,30.904588665595536
2030,sc01,01-08 18:00:00+01:00,N_101,1.1125981104985396
2030,sc01,01-08 18:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-08 18:00:00+01:00,N_123,5.512709796694663
2030,sc01,01-08 18:00:00+01:00,N_110,2.407870885711166
2030,sc01,01-08 18:00:00+01:00,N_106,-12.11306871034019
2030,sc01,01-08 18:00:00+01:00,N_104,5.131118179533925
2030,sc01,01-08 18:00:00+01:00,N_112,5.558538793337694
2030,sc01,01-08 18:00:00+01:00,N_115,6.4455407018326865
2030,sc01,01-08 18:00:00+01:00,N_103,6.169887550958458
2030,sc01,01-08 18:00:00+01:00,N_105,1.7459924942107325
2030,sc01,01-08 20:00:00+01:00,N_121,-0.2809985657400026
2030,sc01,01-08 20:00:00+01:00,N_119,5.1296401590369065
2030,sc01,01-08 20:00:00+01:00,N_118,1.6686332683019076
2030,sc01,01-08 20:00:00+01:00,N_117,3.0235897552808413
2030,sc01,01-08 20:00:00+01:00,N_111,5.371642206903993
2030,sc01,01-08 20:00:00+01:00,N_102,0.6755641688257993
2030,sc01,01-08 20:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-08 20:00:00+01:00,N_114,5.216494723514661
2030,sc01,01-08 20:00:00+01:00,N_113,5.372090047745201
2030,sc01,01-08 20:00:00+01:00,N_109,8.752136405880988
2030,sc01,01-08 20:00:00+01:00,N_124,6.994985526282424
2030,sc01,01-08 20:00:00+01:00,N_120,5.228261470397467
2030,sc01,01-08 20:00:00+01:00,N_116,5.072111060743248
2030,sc01,01-08 20:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-08 20:00:00+01:00,N_101,1.1226494853201414
2030,sc01,01-08 20:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-08 20:00:00+01:00,N_123,5.282054912957772
2030,sc01,01-08 20:00:00+01:00,N_110,2.3017671068655465
2030,sc01,01-08 20:00:00+01:00,N_106,-12.230479657035328
2030,sc01,01-08 20:00:00+01:00,N_104,5.116977807866131
2030,sc01,01-08 20:00:00+01:00,N_112,5.422083234434753
2030,sc01,01-08 20:00:00+01:00,N_115,7.31687448709444
2030,sc01,01-08 20:00:00+01:00,N_103,6.4746293834668505
2030,sc01,01-08 20:00:00+01:00,N_105,1.6992434611337222
2030,sc01,01-09 09:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-09 09:00:00+01:00,N_119,40.80254412361973
2030,sc01,01-09 09:00:00+01:00,N_118,15.49639491230727
2030,sc01,01-09 09:00:00+01:00,N_117,23.983314549645815
2030,sc01,01-09 09:00:00+01:00,N_111,55.431166439153
2030,sc01,01-09 09:00:00+01:00,N_102,71.90125413942518
2030,sc01,01-09 09:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-09 09:00:00+01:00,N_114,46.052758455785266
2030,sc01,01-09 09:00:00+01:00,N_113,55.458237675042255
2030,sc01,01-09 09:00:00+01:00,N_109,67.6895959052391
2030,sc01,01-09 09:00:00+01:00,N_124,129.4866970038901
2030,sc01,01-09 09:00:00+01:00,N_120,46.764038783981405
