,Weight
sti1,21
sti10,20
sti100,17
sti101,29
sti102,23
sti103,14
sti104,27
sti105,17
sti106,40
sti107,24
sti108,18
sti109,24
sti11,30
sti110,10
sti111,11
sti112,9
sti113,26
sti114,24
sti115,24
sti116,21
sti117,13
sti118,67
sti119,18
sti12,15
sti120,27
sti121,14
sti122,17
sti123,16
sti124,11
sti125,14
sti126,34
sti127,20
sti128,28
sti129,17
sti13,34
sti130,10
sti131,11
sti132,26
sti133,24
sti134,14
sti135,11
sti136,20
sti137,21
sti138,28
sti139,23
sti14,25
sti140,22
sti141,21
sti142,16
sti143,20
sti144,41
sti145,31
sti146,21
sti147,11
sti148,23
sti149,8
sti15,16
sti150,19
sti151,12
sti152,15
sti153,12
sti154,28
sti155,21
sti156,26
sti157,13
sti158,14
sti159,25
sti16,24
sti160,12
sti161,15
sti162,27
sti163,16
sti164,22
sti165,24
sti166,16
sti167,23
sti168,18
sti169,26
sti17,18
sti170,27
sti171,17
sti172,26
sti173,32
sti174,18
sti175,38
sti176,54
sti177,12
sti178,16
sti179,23
sti18,5
sti180,28
sti181,14
sti182,26
sti183,12
sti184,10
sti185,25
sti186,12
sti187,12
sti188,24
sti189,22
sti19,21
sti190,17
sti191,8
sti192,17
sti193,15
sti194,20
sti195,18
sti196,21
sti197,34
sti198,16
sti199,35
sti2,20
sti20,19
sti200,20
sti201,31
sti202,22
sti203,12
sti204,10
sti205,18
sti206,41
sti207,12
sti208,14
sti209,10
sti21,10
sti210,14
sti211,11
sti212,17
sti213,13
sti214,24
sti215,17
sti216,21
sti217,25
sti218,21
sti219,10
sti22,10
sti220,19
sti221,15
sti222,18
sti223,16
sti224,13
sti225,28
sti226,22
sti227,18
sti228,9
sti229,13
sti23,40
sti230,26
sti231,44
sti232,31
sti233,22
sti234,21
sti235,23
sti236,10
sti237,13
sti238,12
sti239,25
sti24,14
sti240,9
sti241,26
sti242,19
sti243,16
sti244,8
sti245,14
sti246,15
sti247,14
sti248,18
sti249,17
sti25,9
sti250,21
sti251,15
sti252,6
sti253,14
sti254,21
sti255,11
sti256,18
sti257,16
sti258,14
sti259,19
sti26,26
sti260,23
sti261,24
sti262,10
sti263,6
sti264,40
sti265,21
sti266,12
sti267,10
sti268,18
sti269,10
sti27,13
sti270,39
sti271,15
sti272,19
sti273,25
sti274,37
sti275,18
sti276,12
sti277,17
sti278,14
sti279,22
sti28,6
sti280,15
sti281,19
sti282,20
sti283,14
sti284,38
sti285,18
sti286,3
sti287,15
sti288,11
sti289,13
sti29,40
sti290,25
sti291,23
sti292,15
sti293,10
sti294,34
sti295,18
sti296,10
sti297,9
sti298,12
sti299,17
sti3,17
sti30,22
sti300,19
sti301,21
sti302,18
sti303,23
sti304,6
sti305,20
sti306,15
sti307,22
sti308,11
sti309,6
sti31,39
sti310,32
sti311,26
sti312,16
sti313,15
sti314,18
sti315,9
sti316,6
sti317,13
sti318,12
sti319,23
sti32,31
sti320,23
sti321,8
sti322,20
sti323,17
sti324,15
sti325,23
sti326,30
sti327,13
sti328,22
sti329,7
sti33,40
sti330,30
sti331,14
sti332,5
sti333,21
sti334,20
sti335,16
sti336,14
sti337,20
sti338,8
sti339,13
sti34,12
sti340,38
sti341,24
sti342,26
sti343,13
sti344,14
sti345,16
sti346,29
sti347,15
sti348,21
sti349,10
sti35,9
sti350,35
sti351,17
sti352,9
sti353,10
sti354,13
sti355,27
sti356,19
sti357,20
sti358,14
sti359,12
sti36,22
sti360,9
sti361,7
sti362,21
sti363,26
sti364,13
sti365,10
sti366,27
sti367,17
sti368,12
sti369,5
sti37,30
sti370,20
sti371,10
sti372,23
sti373,14
sti374,12
sti375,14
sti376,15
sti377,10
sti378,11
sti379,18
sti38,24
sti380,20
sti381,20
sti382,21
sti383,16
sti384,13
sti385,7
sti386,34
sti387,26
sti388,15
sti389,10
sti39,12
sti390,6
sti391,12
sti392,9
sti393,17
sti394,11
sti395,13
sti396,20
sti397,24
sti398,18
sti399,13
sti4,26
sti40,14
sti400,19
sti401,15
sti402,10
sti403,25
sti404,22
sti405,10
sti406,31
sti407,15
sti408,20
sti409,20
sti41,9
sti410,15
sti411,18
sti412,12
sti413,18
sti414,16
sti42,26
sti43,24
sti44,13
sti45,38
sti46,28
sti47,22
sti48,20
sti49,13
sti5,31
sti50,6
sti51,31
sti52,28
sti53,9
sti54,30
sti55,20
sti56,29
sti57,17
sti58,13
sti59,10
sti6,13
sti60,19
sti61,29
sti62,21
sti63,10
sti64,29
sti65,19
sti66,12
sti67,13
sti68,11
sti69,41
sti7,6
sti70,25
sti71,22
sti72,8
sti73,25
sti74,12
sti75,18
sti76,17
sti77,11
sti78,22
sti79,28
sti8,24
sti80,21
sti81,19
sti82,22
sti83,19
sti84,18
sti85,14
sti86,33
sti87,15
sti88,20
sti89,19
sti9,35
sti90,15
sti91,26
sti92,18
sti93,25
sti94,18
sti95,27
sti96,17
sti97,24
sti98,23
sti99,19
stn1,18
stn10,10
stn11,12
stn12,20
stn13,19
stn14,24
stn15,24
stn16,5
stn17,30
stn18,15
stn19,9
stn2,23
stn20,34
stn21,6
stn22,18
stn23,7
stn24,6
stn25,26
stn26,17
stn27,24
stn28,29
stn29,26
stn3,25
stn30,33
stn31,27
stn32,18
stn33,22
stn34,9
stn35,16
stn36,8
stn37,11
stn38,16
stn39,5
stn4,33
stn40,7
stn41,26
stn5,16
stn6,9
stn7,17
stn8,30
stn9,40
stp1,3
stp2,44
stp3,15
stp4,9
stp5,9
stp6,24
