,Weight
sti1,38
sti10,67
sti100,42
sti101,44
sti102,35
sti103,29
sti104,59
sti105,25
sti106,71
sti107,17
sti108,29
sti109,54
sti11,65
sti110,40
sti111,78
sti112,96
sti113,63
sti114,50
sti115,25
sti116,23
sti117,32
sti118,61
sti119,60
sti12,90
sti120,47
sti121,74
sti122,88
sti123,34
sti124,73
sti125,42
sti126,19
sti127,27
sti128,10
sti129,70
sti13,98
sti130,26
sti131,47
sti132,56
sti133,111
sti134,60
sti135,51
sti136,60
sti137,31
sti138,82
sti139,24
sti14,32
sti140,74
sti141,63
sti142,56
sti143,61
sti144,46
sti145,81
sti146,69
sti147,51
sti148,72
sti149,43
sti15,42
sti150,42
sti151,34
sti152,34
sti153,74
sti154,24
sti155,20
sti156,73
sti157,27
sti158,53
sti159,14
sti16,74
sti160,20
sti17,48
sti18,58
sti19,103
sti2,34
sti20,51
sti21,81
sti22,96
sti23,64
sti24,59
sti25,40
sti26,21
sti27,53
sti28,41
sti29,34
sti3,84
sti30,41
sti31,92
sti32,15
sti33,47
sti34,95
sti35,100
sti36,23
sti37,48
sti38,26
sti39,62
sti4,31
sti40,46
sti41,90
sti42,58
sti43,115
sti44,72
sti45,29
sti46,32
sti47,99
sti48,42
sti49,56
sti5,56
sti50,61
sti51,59
sti52,39
sti53,52
sti54,29
sti55,29
sti56,105
sti57,45
sti58,44
sti59,89
sti6,38
sti60,36
sti61,59
sti62,61
sti63,90
sti64,51
sti65,22
sti66,7
sti67,48
sti68,49
sti69,90
sti7,29
sti70,60
sti71,36
sti72,48
sti73,88
sti74,45
sti75,93
sti76,44
sti77,118
sti78,45
sti79,105
sti8,81
sti80,72
sti81,59
sti82,88
sti83,42
sti84,31
sti85,61
sti86,45
sti87,74
sti88,55
sti89,72
sti9,41
sti90,26
sti91,48
sti92,86
sti93,57
sti94,69
sti95,90
sti96,62
sti97,47
sti98,37
sti99,35
