,Weight
sti1,57
sti10,123
sti100,79
sti101,84
sti102,37
sti103,90
sti104,45
sti105,55
sti106,42
sti107,66
sti108,74
sti109,31
sti11,45
sti110,76
sti111,24
sti112,51
sti113,21
sti114,86
sti115,91
sti116,80
sti117,39
sti118,33
sti119,48
sti12,98
sti120,7
sti121,90
sti122,19
sti123,55
sti124,37
sti125,74
sti126,124
sti127,53
sti128,59
sti129,31
sti13,53
sti130,63
sti131,78
sti132,63
sti133,48
sti134,71
sti135,28
sti136,53
sti137,33
sti138,26
sti139,43
sti14,95
sti140,65
sti15,136
sti16,95
sti17,75
sti18,112
sti19,74
sti2,48
sti20,97
sti21,36
sti22,17
sti23,62
sti24,96
sti25,26
sti26,20
sti27,98
sti28,117
sti29,78
sti3,54
sti30,31
sti31,46
sti32,58
sti33,111
sti34,85
sti35,49
sti36,53
sti37,96
sti38,44
sti39,29
sti4,55
sti40,108
sti41,44
sti42,55
sti43,92
sti44,67
sti45,58
sti46,49
sti47,58
sti48,55
sti49,76
sti5,57
sti50,96
sti51,104
sti52,71
sti53,77
sti54,22
sti55,80
sti56,61
sti57,36
sti58,48
sti59,99
sti6,51
sti60,125
sti61,62
sti62,115
sti63,80
sti64,62
sti65,62
sti66,121
sti67,70
sti68,72
sti69,35
sti7,58
sti70,68
sti71,46
sti72,60
sti73,134
sti74,32
sti75,51
sti76,61
sti77,65
sti78,40
sti79,28
sti8,47
sti80,92
sti81,31
sti82,48
sti83,20
sti84,49
sti85,22
sti86,48
sti87,25
sti88,74
sti89,72
sti9,43
sti90,44
sti91,76
sti92,89
sti93,68
sti94,77
sti95,69
sti96,76
sti97,36
sti98,30
sti99,48
