,Weight
sti1,42
sti10,27
sti100,27
sti101,12
sti102,65
sti103,21
sti104,23
sti105,39
sti106,34
sti107,4
sti108,57
sti109,22
sti11,39
sti110,40
sti111,10
sti112,50
sti113,9
sti114,80
sti115,22
sti116,22
sti117,19
sti118,31
sti119,27
sti12,40
sti120,12
sti121,28
sti122,39
sti123,45
sti124,14
sti125,21
sti126,34
sti127,73
sti128,24
sti129,14
sti13,33
sti130,18
sti131,56
sti132,42
sti133,26
sti134,31
sti135,14
sti136,37
sti137,29
sti138,18
sti139,20
sti14,36
sti140,32
sti141,40
sti142,33
sti143,7
sti144,19
sti145,34
sti146,54
sti147,46
sti148,33
sti149,17
sti15,44
sti150,26
sti151,56
sti152,23
sti153,21
sti154,10
sti155,18
sti156,41
sti157,24
sti158,45
sti159,48
sti16,37
sti160,10
sti161,50
sti162,33
sti163,26
sti164,32
sti165,25
sti166,45
sti167,30
sti168,7
sti169,41
sti17,25
sti170,33
sti171,16
sti172,16
sti173,23
sti174,16
sti175,11
sti176,18
sti177,21
sti178,22
sti179,13
sti18,19
sti180,32
sti181,21
sti182,51
sti183,51
sti184,26
sti185,28
sti186,47
sti187,39
sti188,23
sti189,40
sti19,15
sti190,53
sti191,38
sti192,37
sti193,40
sti194,57
sti195,43
sti196,11
sti197,18
sti198,25
sti199,27
sti2,38
sti20,19
sti200,23
sti201,14
sti202,39
sti203,12
sti204,32
sti205,49
sti206,48
sti207,29
sti208,52
sti209,21
sti21,10
sti210,30
sti211,54
sti212,34
sti213,22
sti214,25
sti215,34
sti216,33
sti217,52
sti218,22
sti219,19
sti22,23
sti220,24
sti221,17
sti222,32
sti223,26
sti224,32
sti225,23
sti226,17
sti227,20
sti228,20
sti229,24
sti23,24
sti230,19
sti231,51
sti232,19
sti233,68
sti234,25
sti235,27
sti236,23
sti237,27
sti238,27
sti239,30
sti24,37
sti240,16
sti241,28
sti242,28
sti243,38
sti244,20
sti245,22
sti246,28
sti247,22
sti248,35
sti249,31
sti25,16
sti250,22
sti251,16
sti252,48
sti253,12
sti254,18
sti255,25
sti256,16
sti257,24
sti258,6
sti259,19
sti26,17
sti260,37
sti261,24
sti262,23
sti263,16
sti264,16
sti265,31
sti266,10
sti267,23
sti268,37
sti269,30
sti27,31
sti270,20
sti271,18
sti272,33
sti273,15
sti274,14
sti275,5
sti276,17
sti277,14
sti278,16
sti279,6
sti28,27
sti280,43
sti281,24
sti282,24
sti283,18
sti284,15
sti285,39
sti286,15
sti287,22
sti288,24
sti289,27
sti29,15
sti290,35
sti291,20
sti292,19
sti293,22
sti294,32
sti295,12
sti296,29
sti297,17
sti298,26
sti299,26
sti3,51
sti30,24
sti300,27
sti31,34
sti32,24
sti33,30
sti34,25
sti35,35
sti36,60
sti37,19
sti38,32
sti39,46
sti4,71
sti40,25
sti41,23
sti42,9
sti43,18
sti44,30
sti45,29
sti46,27
sti47,21
sti48,40
sti49,98
sti5,24
sti50,40
sti51,10
sti52,36
sti53,19
sti54,21
sti55,33
sti56,16
sti57,20
sti58,12
sti59,27
sti6,27
sti60,27
sti61,55
sti62,19
sti63,37
sti64,43
sti65,33
sti66,24
sti67,17
sti68,30
sti69,55
sti7,26
sti70,15
sti71,14
sti72,32
sti73,50
sti74,35
sti75,10
sti76,35
sti77,44
sti78,41
sti79,32
sti8,28
sti80,70
sti81,46
sti82,44
sti83,19
sti84,15
sti85,32
sti86,37
sti87,34
sti88,22
sti89,19
sti9,45
sti90,59
sti91,13
sti92,40
sti93,49
sti94,35
sti95,16
sti96,54
sti97,16
sti98,29
sti99,49
